Latitude,Longitude,PTrain_RFL
30.71,76.84,12.33
22.07,88.05,151.94
17.25,78.59,98.17
9.48,76.75,227.68
16.55,74.68,105.28
18.93,74.32,71.87
28.05,72.48,7.76
20.25,74.45,54.08
15.85,75.12,114.82
13.03,80.27,219.5
16.38,75.37,103.85
17.43,75.53,87.37
26.08,86.48,78.5
27.92,94.38,105.31
23.77,81.22,44.92
8.82,77.8,239.83
27.19,79.27,30.58
26.53,72.97,8.99
24.9,79.19,33.28
9.98,76.27,233.99
25.02,84.82,69.67
22.6,86.43,107.99
25.57,91.72,100.51
25.57,92.07,95.1
23.07,71.08,19.03
17.77,73.83,91.56
15.93,76.58,104.51
25.08,84.38,65.83
23.5,73.5,21.6
28.8,74.94,11.35
26.37,85.12,69.52
24.75,94.37,105.14
25.42,74.55,13.36
25.68,94.63,103.67
12.87,78.77,167.36
11.57,75.77,206.86
11.57,76.15,185.05
26.57,94.67,109.26
13.24,79.94,202.64
20.88,75.15,49.38
21.84,69.38,27.13
26.8,92.6,111.01
20.43,86.6,159.15
28.23,77.45,21.48
29.75,77.23,16.15
25.53,92.47,95.02
33.14,74.33,2.41
34.68,77.38,50.14
14.07,79.6,185.57
30.63,76.89,13.45
24.65,92.63,132.13
15.03,76.08,122.7
11.98,77.45,159.87
24.08,73.23,12.79
26.8,76.8,22.0
27.17,92.18,127.74
12.57,78.7,168.88
27.5,96.25,128.18
28.38,95.8,116.49
34.51,74.26,8.69
17.87,78.2,84.56
25.32,83.85,62.62
30.19,76.99,14.41
20.76,70.67,48.71
24.2,93.6,107.42
19.68,77.57,60.77
26.38,93.48,113.23
29.2,76.77,15.98
22.8,69.72,18.15
22.65,88.09,138.08
10.92,79.75,237.92
22.03,74.7,39.42
11.72,76.43,176.74
9.83,76.75,215.93
26.7,89.28,89.02
22.1,85.88,96.47
29.92,77.17,15.71
26.12,92.33,109.75
26.28,75.38,16.47
13.73,75.33,154.66
19.33,74.35,66.34
27.7,76.85,19.43
10.77,79.85,243.15
27.17,73.67,9.65
21.1,79.05,53.1
30.55,77.3,6.99
29.62,78.38,21.02
17.0,79.25,116.25
23.25,68.85,7.3
7.98,93.53,316.08
19.08,77.33,66.07
21.33,74.25,45.56
15.47,78.48,133.34
28.0,76.08,14.86
16.43,81.7,180.1
22.95,79.18,41.29
14.45,79.98,193.05
28.57,77.12,18.26
28.58,77.2,18.89
23.0,70.22,18.48
16.92,81.67,159.87
24.47,74.9,17.39
18.67,78.1,73.17
27.23,94.12,123.86
25.07,79.45,34.8
22.33,88.2,148.47
24.66,78.81,32.67
25.32,85.03,70.77
14.18,77.37,124.38
9.55,78.7,241.89
24.65,79.01,32.35
27.02,94.17,125.27
17.53,77.28,83.01
27.0,79.1,30.64
27.2,73.73,9.77
24.09,78.41,33.1
26.2,79.45,33.99
22.75,72.57,31.7
30.36,77.98,12.76
26.61,79.78,34.34
28.96,76.88,17.46
30.25,78.12,13.69
21.45,73.72,46.12
26.42,91.43,111.28
23.83,76.23,27.28
25.31,75.62,20.84
32.99,74.5,2.72
26.97,95.05,127.4
19.72,74.15,61.15
28.82,75.5,13.31
23.3,69.72,8.66
26.63,91.73,111.75
33.59,74.24,3.1
34.12,74.68,12.81
30.48,77.13,14.55
32.94,74.38,4.59
13.17,79.22,174.64
26.35,79.14,32.8
24.77,85.43,73.7
25.32,73.53,9.98
34.01,74.55,12.94
23.77,77.77,32.93
25.42,83.43,59.68
22.17,75.58,40.16
25.28,71.23,3.38
34.22,74.69,14.18
27.24,79.43,31.15
25.38,84.2,64.37
17.74,78.15,86.16
25.07,85.03,70.28
23.85,86.03,77.24
20.35,74.82,53.08
13.9,79.9,197.03
24.6,79.25,34.59
26.83,94.3,124.07
13.51,77.0,136.55
20.38,75.33,53.1
10.23,78.55,217.15
24.07,78.16,32.65
21.62,74.8,40.9
17.85,77.87,82.65
17.65,74.2,91.03
26.97,79.21,31.22
27.23,79.76,32.94
23.52,73.07,19.56
27.97,93.85,104.51
22.02,87.28,137.51
11.28,76.25,205.79
17.25,80.43,129.93
19.37,84.47,147.09
27.52,75.53,11.94
24.02,78.8,34.25
8.93,76.53,245.19
22.03,71.72,33.52
19.1,78.35,69.29
23.78,86.72,92.39
23.63,86.82,99.57
27.45,92.63,112.61
30.23,76.62,13.29
26.32,79.0,32.12
25.68,91.63,91.97
19.23,82.55,100.63
24.75,93.43,118.01
20.28,85.1,128.29
28.93,95.02,109.13
27.43,92.13,129.07
21.88,87.77,150.25
17.53,78.77,95.1
22.48,69.12,18.17
15.57,80.05,179.3
25.98,79.5,34.43
18.17,76.05,77.41
20.13,73.92,56.17
14.47,76.93,124.08
24.42,82.98,56.18
24.52,73.37,10.35
27.76,79.11,29.08
22.31,69.02,18.91
12.32,79.72,215.38
12.72,79.2,185.05
12.84,79.95,209.89
30.09,73.9,4.95
26.7,92.33,113.06
26.82,91.87,106.98
22.47,78.43,51.48
34.03,75.33,27.76
10.77,76.65,206.07
8.73,77.75,238.54
9.27,78.3,249.32
23.62,86.78,96.14
15.48,73.82,145.4
24.72,80.17,36.06
29.03,79.47,27.67
20.3,86.68,163.67
11.5,79.77,235.0
19.27,76.83,64.2
28.1,95.38,131.04
30.33,76.47,12.48
25.6,85.1,70.19
22.77,81.9,51.99
27.13,72.37,6.62
20.48,84.27,100.57
28.33,75.58,12.54
11.92,79.83,230.58
21.65,69.67,30.72
11.67,92.72,293.16
9.0,76.92,237.38
22.23,76.4,39.52
18.53,73.85,79.37
18.5,73.9,79.54
19.8,85.82,163.67
25.77,87.47,86.65
23.33,86.42,88.92
19.92,77.58,58.87
25.4,72.98,10.26
8.23,77.33,251.07
26.75,79.02,31.52
34.0,74.36,23.76
25.05,84.92,70.26
20.75,75.67,50.32
26.46,79.31,36.6
34.17,74.53,8.49
30.05,74.85,7.84
13.24,80.26,214.94
10.92,79.35,223.02
24.65,92.9,131.84
13.15,80.07,208.87
22.07,80.75,51.69
17.82,74.12,89.32
25.43,91.37,98.44
12.92,79.58,193.93
19.98,84.88,135.3
22.55,88.49,141.68
19.8,78.6,63.66
30.65,79.57,41.42
26.73,91.92,111.94
22.3,76.77,40.89
16.82,74.12,104.97
22.25,84.8,86.77
23.83,73.4,15.29
11.05,75.87,219.75
12.22,78.07,160.35
32.97,74.95,6.0
10.38,76.82,199.38
8.78,76.7,246.2
18.77,84.08,155.37
19.6,76.22,60.86
21.8,86.73,135.73
22.21,88.17,152.13
24.63,73.38,10.17
22.71,88.0,135.71
25.38,86.7,83.25
24.67,79.01,32.51
24.68,79.12,33.77
28.32,76.78,17.71
26.58,90.22,101.66
9.27,76.78,233.25
24.87,78.86,32.12
24.14,78.75,33.56
24.55,79.23,34.7
25.06,78.99,32.77
24.25,78.31,32.56
27.72,79.02,28.78
22.4,88.85,148.37
27.77,79.37,30.37
23.67,85.28,69.98
33.2,74.19,-0.84
22.38,85.42,88.86
14.88,79.02,155.85
17.08,82.13,169.74
15.8,79.77,163.32
26.95,79.66,32.98
12.98,79.98,208.93
12.25,75.3,194.86
10.98,76.23,211.41
8.97,76.62,245.15
23.9,92.92,109.64
27.0,79.23,31.2
25.67,94.5,118.59
25.1,93.43,103.24
26.27,92.58,118.46
26.42,79.05,32.22
24.72,75.58,19.7
24.63,85.8,73.81
23.5,68.5,4.08
27.55,73.67,8.74
25.75,93.97,100.58
25.45,86.02,77.65
12.34,76.1,167.98
25.33,84.42,65.82
22.57,87.18,122.69
28.38,74.81,10.81
19.7,84.82,146.13
15.28,79.8,177.62
13.32,80.2,211.17
13.13,80.23,215.77
11.48,79.77,235.3
21.55,86.43,131.84
22.98,75.7,29.73
10.55,76.62,209.23
19.62,75.02,61.13
27.23,95.93,125.87
9.0,76.93,236.29
25.27,72.23,9.14
9.43,76.35,239.24
24.02,78.78,34.25
24.64,79.08,33.99
23.78,84.35,63.27
13.11,79.94,204.81
24.53,79.05,33.74
15.23,77.73,118.52
22.22,70.75,23.39
14.47,78.45,145.06
26.83,92.75,112.03
24.87,87.1,87.79
21.65,74.7,41.77
22.55,86.45,108.7
33.58,75.08,16.01
33.65,75.38,23.11
25.17,85.07,70.6
16.2,77.35,101.47
21.88,83.38,74.09
21.23,81.65,64.9
23.32,77.83,35.26
24.0,76.72,28.3
22.3,70.78,22.66
21.1,81.03,62.11
18.77,79.43,83.06
23.32,85.32,69.46
23.32,75.05,24.83
16.98,73.33,118.81
26.98,84.85,66.22
16.55,79.55,136.53
24.53,81.3,43.15
28.83,76.58,16.28
29.85,77.88,18.45
23.52,91.48,149.36
23.15,87.32,114.5
19.85,84.48,122.44
22.37,87.78,142.18
17.68,78.97,94.77
20.6,85.07,109.67
18.98,75.5,68.28
20.4,76.15,53.47
21.43,76.7,45.87
27.0,79.88,33.8
9.67,78.85,245.25
28.07,94.13,103.52
26.7,79.85,34.33
33.8,74.27,5.63
21.93,75.13,39.82
21.62,75.98,42.09
20.32,77.02,54.69
30.32,80.28,44.29
19.22,83.67,126.66
15.95,75.3,111.69
21.62,83.72,81.57
24.57,87.25,84.61
27.17,84.32,62.48
22.0,88.21,154.77
26.33,86.15,75.85
26.83,79.24,31.74
17.88,78.02,83.17
9.38,76.82,226.12
24.68,84.52,67.14
23.62,87.13,101.71
26.65,90.4,101.64
20.58,84.37,104.77
12.93,79.33,184.07
23.6,71.57,15.69
34.06,74.6,11.99
18.82,84.53,165.0
14.42,75.5,139.64
28.77,74.58,10.0
26.05,87.7,86.42
22.35,73.35,32.7
28.98,75.68,13.6
25.37,75.64,20.85
13.11,80.12,212.34
27.18,82.28,48.34
14.62,75.62,134.47
29.77,73.75,5.62
30.42,77.94,10.97
18.79,72.93,90.4
25.32,90.43,111.19
30.47,79.68,43.17
12.97,78.28,149.88
26.34,78.95,31.65
21.78,85.13,84.39
29.72,77.27,16.48
25.05,74.47,13.68
27.78,79.45,30.63
22.77,88.77,137.39
26.42,92.73,118.24
21.62,87.02,147.94
27.03,95.28,113.51
16.4,74.0,113.37
30.73,76.06,10.74
27.61,79.58,31.47
24.0,76.72,28.39
25.02,72.53,8.75
21.72,78.83,47.41
30.71,76.01,10.49
29.95,77.19,15.82
28.23,75.29,12.15
21.73,69.49,28.99
28.35,73.96,9.77
10.97,79.82,240.15
24.09,78.02,32.62
25.23,87.07,86.51
23.85,78.75,34.78
21.75,88.05,156.77
11.65,78.17,173.7
21.47,83.97,87.82
20.85,88.25,168.35
16.85,74.6,100.93
17.7,74.02,91.41
24.57,80.83,40.41
25.98,76.37,21.98
22.08,79.55,47.62
27.88,79.9,32.24
23.43,76.32,29.32
25.67,76.68,24.5
25.57,91.88,99.65
31.1,77.17,23.26
13.93,75.63,147.05
14.07,74.53,170.53
25.33,77.65,25.38
24.42,81.87,47.24
27.62,75.13,11.03
24.82,92.8,129.68
24.92,92.98,125.37
18.85,79.97,86.81
17.67,75.9,82.96
23.65,87.7,108.8
29.92,73.88,5.24
34.08,74.83,14.01
26.25,82.0,48.17
31.53,76.9,7.22
26.13,86.58,79.3
21.2,72.83,55.14
23.88,87.53,102.38
22.85,88.57,134.03
23.87,73.57,16.13
20.32,83.93,95.61
30.53,76.91,13.28
24.95,94.03,104.38
26.55,85.87,74.12
27.63,77.48,23.24
22.29,88.14,149.62
27.8,78.85,27.32
25.25,87.65,91.5
27.77,95.6,132.94
25.3,84.08,63.7
22.37,92.83,146.25
21.62,72.9,50.25
33.83,74.11,2.62
25.97,75.74,19.17
18.28,76.88,74.38
27.62,91.72,111.83
33.7,74.09,0.45
21.78,80.83,54.17
32.99,75.0,5.24
25.85,85.78,75.14
23.02,68.98,10.61
20.95,79.97,59.21
30.19,77.0,14.48
17.43,75.2,88.82
21.03,76.67,49.25
22.96,88.09,129.32
15.17,78.3,134.42
21.95,79.3,47.59
22.3,71.2,21.68
34.04,74.8,13.04
21.58,83.82,83.09
20.05,85.08,136.36
28.5,79.1,27.54
22.37,70.62,23.31
26.0,72.48,9.52
33.29,74.12,-1.9
23.63,84.37,60.48
32.87,74.68,9.18
25.27,85.8,76.97
27.0,79.18,30.97
9.85,78.75,236.53
25.18,80.3,39.19
24.52,84.98,69.68
20.4,76.22,53.4
30.67,76.77,12.94
24.89,78.35,30.62
24.77,78.37,30.4
28.02,75.64,11.95
24.58,80.83,40.43
13.43,79.98,202.22
9.37,77.93,230.16
21.65,78.78,47.74
9.18,78.45,249.37
23.08,87.82,123.42
11.43,78.37,174.48
23.4,79.67,39.3
24.65,72.6,8.95
24.85,72.23,7.68
25.4,85.98,78.67
20.12,76.47,56.2
19.8,76.87,59.23
27.33,88.63,74.76
26.65,91.92,112.01
10.78,79.13,220.27
26.62,92.78,117.14
22.07,75.4,40.09
8.48,76.95,247.54
8.47,76.95,249.89
24.77,78.83,32.18
13.67,79.38,163.25
10.77,78.72,210.89
13.67,79.58,185.16
12.48,78.57,168.78
13.15,79.53,188.72
20.3,83.3,97.85
9.73,79.03,249.43
26.17,75.75,19.13
13.33,77.08,138.44
8.8,78.15,253.12
8.75,78.18,253.97
24.58,73.7,11.58
24.62,73.88,12.13
23.18,75.78,28.65
22.5,87.95,141.78
23.53,80.88,43.8
31.47,76.27,10.1
11.4,76.73,190.55
22.57,72.93,36.03
25.3,83.02,57.08
25.45,82.87,55.51
10.37,79.85,246.72
12.92,79.15,177.52
15.87,73.63,139.81
20.9,70.37,44.86
23.53,77.82,34.15
17.68,83.3,172.12
17.72,83.23,172.57
18.05,79.37,93.15
20.67,78.58,54.94
20.4,78.15,55.34
