Latitude,Longitude,PTrain_LC1
22.07,88.05,3.56
17.25,78.59,3.47
9.48,76.75,2.0
16.55,74.68,3.38
18.93,74.32,3.8
28.05,72.48,2.66
20.25,74.45,3.85
15.85,75.12,3.38
13.03,80.27,2.48
16.38,75.37,3.34
17.43,75.53,3.3
26.08,86.48,3.53
27.92,94.38,4.92
23.77,81.22,3.7
8.82,77.8,1.98
27.19,79.27,3.13
26.53,72.97,3.05
24.9,79.19,3.45
9.98,76.27,2.06
25.02,84.82,3.48
22.6,86.43,3.66
25.57,91.72,5.27
25.57,92.07,5.1
23.07,71.08,3.25
17.77,73.83,3.88
15.93,76.58,3.1
25.08,84.38,3.48
23.5,73.5,3.42
28.8,74.94,2.69
26.37,85.12,3.43
24.75,94.37,4.97
25.42,74.55,3.55
25.68,94.63,4.95
12.87,78.77,2.63
11.57,75.77,2.25
11.57,76.15,3.16
26.57,94.67,4.47
13.24,79.94,2.49
20.88,75.15,3.32
21.84,69.38,3.22
26.8,92.6,3.96
20.43,86.6,3.41
28.23,77.45,2.9
29.75,77.23,2.76
25.53,92.47,4.97
33.14,74.33,2.35
34.68,77.38,3.56
14.07,79.6,2.56
30.63,76.89,2.67
24.65,92.63,3.78
15.03,76.08,3.15
11.98,77.45,2.71
24.08,73.23,3.65
26.8,76.8,3.09
27.17,92.18,5.11
12.57,78.7,2.8
27.5,96.25,4.31
28.38,95.8,4.96
34.51,74.26,2.77
17.87,78.2,3.49
25.32,83.85,3.42
30.19,76.99,2.7
20.76,70.67,3.13
24.2,93.6,5.08
19.68,77.57,3.43
26.38,93.48,4.1
29.2,76.77,2.76
22.8,69.72,3.28
22.65,88.09,3.59
10.92,79.75,2.24
22.03,74.7,3.32
11.72,76.43,3.27
9.83,76.75,2.25
26.7,89.28,3.82
22.1,85.88,4.09
29.92,77.17,2.74
26.12,92.33,3.99
26.28,75.38,3.26
13.73,75.33,3.17
19.33,74.35,3.77
27.7,76.85,2.99
10.77,79.85,2.25
27.17,73.67,3.02
21.1,79.05,3.46
30.55,77.3,3.22
29.62,78.38,2.9
17.0,79.25,3.04
23.25,68.85,3.3
7.98,93.53,2.76
19.08,77.33,3.29
21.33,74.25,3.36
15.47,78.48,2.81
28.0,76.08,2.98
16.43,81.7,2.89
22.95,79.18,3.57
14.45,79.98,2.62
28.57,77.12,2.88
28.58,77.2,2.87
23.0,70.22,3.31
16.92,81.67,2.9
24.47,74.9,3.76
18.67,78.1,3.32
27.23,94.12,3.95
25.07,79.45,3.37
22.33,88.2,3.57
24.66,78.81,3.47
25.32,85.03,3.47
14.18,77.37,3.04
9.55,78.7,2.08
24.65,79.01,3.58
27.02,94.17,3.94
17.53,77.28,3.29
27.0,79.1,3.12
27.2,73.73,3.02
24.09,78.41,3.59
26.2,79.45,3.2
22.75,72.57,3.26
30.36,77.98,3.02
26.61,79.78,3.2
28.96,76.88,2.78
30.25,78.12,3.03
21.45,73.72,3.36
26.42,91.43,3.75
23.83,76.23,3.54
25.31,75.62,3.27
32.99,74.5,2.38
26.97,95.05,4.07
19.72,74.15,3.94
28.82,75.5,2.71
23.3,69.72,3.38
26.63,91.73,3.78
33.59,74.24,2.82
34.12,74.68,2.81
30.48,77.13,2.7
32.94,74.38,2.29
13.17,79.22,2.63
26.35,79.14,3.16
24.77,85.43,3.57
25.32,73.53,3.45
34.01,74.55,2.99
23.77,77.77,3.56
25.42,83.43,3.39
22.17,75.58,3.22
25.28,71.23,3.14
34.22,74.69,2.81
27.24,79.43,3.14
25.38,84.2,3.44
17.74,78.15,3.43
25.07,85.03,3.51
23.85,86.03,3.9
20.35,74.82,3.57
13.9,79.9,2.56
24.6,79.25,3.47
26.83,94.3,3.99
13.51,77.0,3.27
20.38,75.33,3.91
10.23,78.55,2.17
24.07,78.16,3.56
21.62,74.8,3.52
17.85,77.87,3.45
17.65,74.2,3.76
26.97,79.21,3.13
27.23,79.76,3.16
23.52,73.07,3.43
27.97,93.85,4.4
22.02,87.28,3.55
11.28,76.25,2.17
17.25,80.43,2.94
19.37,84.47,3.36
27.52,75.53,3.24
24.02,78.8,3.66
8.93,76.53,1.98
22.03,71.72,3.27
19.1,78.35,3.31
23.78,86.72,3.71
23.63,86.82,3.6
27.45,92.63,5.13
30.23,76.62,2.65
26.32,79.0,3.16
25.68,91.63,5.07
19.23,82.55,3.91
24.75,93.43,4.18
20.28,85.1,3.57
28.93,95.02,4.75
27.43,92.13,5.05
21.88,87.77,3.54
17.53,78.77,3.43
22.48,69.12,3.26
15.57,80.05,2.74
25.98,79.5,3.23
18.17,76.05,3.66
20.13,73.92,3.94
14.47,76.93,3.01
24.42,82.98,3.52
24.52,73.37,3.84
27.76,79.11,3.06
22.31,69.02,3.25
12.32,79.72,2.4
12.72,79.2,2.51
12.84,79.95,2.46
30.09,73.9,2.39
26.7,92.33,3.86
26.82,91.87,3.91
22.47,78.43,4.45
34.03,75.33,3.25
10.77,76.65,2.14
8.73,77.75,1.98
9.27,78.3,2.07
23.62,86.78,3.69
15.48,73.82,2.68
24.72,80.17,3.6
29.03,79.47,3.04
20.3,86.68,3.41
11.5,79.77,2.31
19.27,76.83,3.39
28.1,95.38,4.06
30.33,76.47,2.63
25.6,85.1,3.48
22.77,81.9,4.08
27.13,72.37,2.93
20.48,84.27,3.99
28.33,75.58,2.89
11.92,79.83,2.36
21.65,69.67,3.19
11.67,92.72,2.99
9.0,76.92,1.98
22.23,76.4,3.37
18.53,73.85,3.72
18.5,73.9,3.77
19.8,85.82,3.34
25.77,87.47,3.57
23.33,86.42,3.86
19.92,77.58,3.33
25.4,72.98,3.19
8.23,77.33,1.95
26.75,79.02,3.11
34.0,74.36,3.86
25.05,84.92,3.49
20.75,75.67,3.34
26.46,79.31,3.34
34.17,74.53,2.85
30.05,74.85,2.49
13.24,80.26,2.51
10.92,79.35,2.18
24.65,92.9,3.81
13.15,80.07,2.5
22.07,80.75,3.95
17.82,74.12,3.96
25.43,91.37,5.26
12.92,79.58,2.49
19.98,84.88,3.48
22.55,88.49,3.58
19.8,78.6,3.22
30.65,79.57,4.32
26.73,91.92,3.81
22.3,76.77,3.28
16.82,74.12,3.81
22.25,84.8,3.64
23.83,73.4,3.68
11.05,75.87,2.14
12.22,78.07,2.7
32.97,74.95,2.54
10.38,76.82,2.63
8.78,76.7,1.98
18.77,84.08,3.24
19.6,76.22,3.45
21.8,86.73,3.53
22.21,88.17,3.57
24.63,73.38,3.95
22.71,88.0,3.59
25.38,86.7,3.54
24.67,79.01,3.55
24.68,79.12,3.46
28.32,76.78,2.89
26.58,90.22,3.72
9.27,76.78,1.97
24.87,78.86,3.45
24.14,78.75,3.65
24.55,79.23,3.47
25.06,78.99,3.38
24.25,78.31,3.52
27.72,79.02,3.05
22.4,88.85,3.59
27.77,79.37,3.08
23.67,85.28,4.0
33.2,74.19,2.45
22.38,85.42,3.89
14.88,79.02,2.73
17.08,82.13,3.0
15.8,79.77,2.8
26.95,79.66,3.17
12.98,79.98,2.46
12.25,75.3,2.34
10.98,76.23,2.17
8.97,76.62,1.99
23.9,92.92,4.96
27.0,79.23,3.13
25.67,94.5,5.29
25.1,93.43,4.64
26.27,92.58,3.82
26.42,79.05,3.15
24.72,75.58,3.65
24.63,85.8,3.72
23.5,68.5,3.31
27.55,73.67,2.96
25.75,93.97,4.94
25.45,86.02,3.51
12.34,76.1,3.29
25.33,84.42,3.46
22.57,87.18,3.59
28.38,74.81,2.81
19.7,84.82,3.37
15.28,79.8,2.72
13.32,80.2,2.5
13.13,80.23,2.49
11.48,79.77,2.31
21.55,86.43,3.59
22.98,75.7,3.83
10.55,76.62,2.18
19.62,75.02,3.57
27.23,95.93,4.29
9.0,76.93,2.0
25.27,72.23,3.07
9.43,76.35,2.01
24.02,78.78,3.65
24.64,79.08,3.45
23.78,84.35,3.85
13.11,79.94,2.49
24.53,79.05,3.5
15.23,77.73,3.12
22.22,70.75,3.36
14.47,78.45,2.61
26.83,92.75,3.96
24.87,87.1,3.62
21.65,74.7,3.4
22.55,86.45,3.68
33.58,75.08,3.03
33.65,75.38,3.3
25.17,85.07,3.5
16.2,77.35,3.05
21.88,83.38,3.59
21.23,81.65,3.57
23.32,77.83,3.62
24.0,76.72,3.53
22.3,70.78,3.37
21.1,81.03,3.58
18.77,79.43,3.08
23.32,85.32,4.35
23.32,75.05,3.82
16.98,73.33,2.86
26.98,84.85,3.4
16.55,79.55,2.87
24.53,81.3,3.6
28.83,76.58,2.79
29.85,77.88,2.83
23.52,91.48,3.72
23.15,87.32,3.61
19.85,84.48,3.8
22.37,87.78,3.56
17.68,78.97,3.34
20.6,85.07,3.98
18.98,75.5,3.65
20.4,76.15,3.79
21.43,76.7,3.36
27.0,79.88,3.19
9.67,78.85,2.1
28.07,94.13,4.54
26.7,79.85,3.21
33.8,74.27,3.03
21.93,75.13,3.36
21.62,75.98,3.52
20.32,77.02,3.56
30.32,80.28,4.46
19.22,83.67,3.47
15.95,75.3,3.33
21.62,83.72,3.55
24.57,87.25,3.85
27.17,84.32,3.36
22.0,88.21,3.56
26.33,86.15,3.5
26.83,79.24,3.14
17.88,78.02,3.42
9.38,76.82,2.09
24.68,84.52,3.53
23.62,87.13,3.66
26.65,90.4,3.75
20.58,84.37,3.72
12.93,79.33,2.52
23.6,71.57,3.16
34.06,74.6,2.86
18.82,84.53,3.27
14.42,75.5,3.17
28.77,74.58,2.69
26.05,87.7,3.59
22.35,73.35,3.81
28.98,75.68,2.69
25.37,75.64,3.26
13.11,80.12,2.48
27.18,82.28,3.27
14.62,75.62,3.24
29.77,73.75,2.42
30.42,77.94,3.13
18.79,72.93,2.97
25.32,90.43,3.72
30.47,79.68,4.44
12.97,78.28,3.31
26.34,78.95,3.16
21.78,85.13,4.49
29.72,77.27,2.76
25.05,74.47,3.64
27.78,79.45,3.09
22.77,88.77,3.59
26.42,92.73,3.84
21.62,87.02,3.5
27.03,95.28,4.48
16.4,74.0,3.57
30.73,76.06,2.55
27.61,79.58,3.11
24.0,76.72,3.52
25.02,72.53,3.26
21.72,78.83,3.53
30.71,76.01,2.55
29.95,77.19,2.74
28.23,75.29,2.89
21.73,69.49,3.21
28.35,73.96,2.71
10.97,79.82,2.26
24.09,78.02,3.49
25.23,87.07,3.57
23.85,78.75,3.77
21.75,88.05,3.54
11.65,78.17,2.38
21.47,83.97,3.5
20.85,88.25,3.5
16.85,74.6,3.45
17.7,74.02,3.78
24.57,80.83,3.59
25.98,76.37,3.21
22.08,79.55,3.92
27.88,79.9,3.14
23.43,76.32,3.66
25.67,76.68,3.21
25.57,91.88,5.24
31.1,77.17,3.96
13.93,75.63,3.12
14.07,74.53,2.49
25.33,77.65,3.55
24.42,81.87,3.59
27.62,75.13,3.15
24.82,92.8,3.81
24.92,92.98,3.91
18.85,79.97,3.06
17.67,75.9,3.33
23.65,87.7,3.65
29.92,73.88,2.42
34.08,74.83,2.85
26.25,82.0,3.32
31.53,76.9,2.95
26.13,86.58,3.52
21.2,72.83,3.2
23.88,87.53,3.66
22.85,88.57,3.59
23.87,73.57,3.61
20.32,83.93,4.34
30.53,76.91,2.68
24.95,94.03,4.76
26.55,85.87,3.46
27.63,77.48,2.96
22.29,88.14,3.57
27.8,78.85,3.05
25.25,87.65,3.57
27.77,95.6,4.07
25.3,84.08,3.44
22.37,92.83,4.19
21.62,72.9,3.24
33.83,74.11,2.91
25.97,75.74,3.24
18.28,76.88,3.48
27.62,91.72,5.11
33.7,74.09,2.85
21.78,80.83,3.98
32.99,75.0,2.64
25.85,85.78,3.48
23.02,68.98,3.33
20.95,79.97,3.38
30.19,77.0,2.7
17.43,75.2,3.41
21.03,76.67,3.3
22.96,88.09,3.6
15.17,78.3,2.7
21.95,79.3,3.88
22.3,71.2,3.48
34.04,74.8,2.84
21.58,83.82,3.56
20.05,85.08,3.51
28.5,79.1,3.01
22.37,70.62,3.3
26.0,72.48,2.98
33.29,74.12,2.62
23.63,84.37,4.15
32.87,74.68,2.26
25.27,85.8,3.5
27.0,79.18,3.12
9.85,78.75,2.11
25.18,80.3,3.36
24.52,84.98,3.61
20.4,76.22,3.75
30.67,76.77,2.65
24.89,78.35,3.43
24.77,78.37,3.51
28.02,75.64,3.04
24.58,80.83,3.59
13.43,79.98,2.51
9.37,77.93,2.02
21.65,78.78,3.53
9.18,78.45,2.06
23.08,87.82,3.61
11.43,78.37,2.86
23.4,79.67,3.86
24.65,72.6,3.4
24.85,72.23,3.29
25.4,85.98,3.48
20.12,76.47,3.7
19.8,76.87,3.53
27.33,88.63,4.84
26.65,91.92,3.81
10.78,79.13,2.2
26.62,92.78,3.86
22.07,75.4,3.26
8.48,76.95,2.02
8.47,76.95,1.96
24.77,78.83,3.48
13.67,79.38,3.57
10.77,78.72,2.17
13.67,79.58,2.57
12.48,78.57,2.68
13.15,79.53,2.49
20.3,83.3,3.5
9.73,79.03,2.13
26.17,75.75,3.2
13.33,77.08,3.27
8.8,78.15,2.03
8.75,78.18,2.02
24.58,73.7,3.93
24.62,73.88,3.81
23.18,75.78,3.77
22.5,87.95,3.57
23.53,80.88,3.79
31.47,76.27,2.58
11.4,76.73,4.29
22.57,72.93,3.32
25.3,83.02,3.39
25.45,82.87,3.38
10.37,79.85,2.21
12.92,79.15,2.55
15.87,73.63,2.65
20.9,70.37,3.15
23.53,77.82,3.6
17.68,83.3,3.16
17.72,83.23,3.07
18.05,79.37,3.17
20.67,78.58,3.37
20.4,78.15,3.56
