Latitude,Longitude,PTrain_AC1
22.07,88.05,1.96
17.25,78.59,1.27
9.48,76.75,3.24
16.55,74.68,1.38
18.93,74.32,1.1
28.05,72.48,1.72
20.25,74.45,1.03
15.85,75.12,1.46
13.03,80.27,2.63
16.38,75.37,1.34
17.43,75.53,1.18
26.08,86.48,1.85
27.92,94.38,2.62
23.77,81.22,1.13
8.82,77.8,3.44
27.19,79.27,1.46
26.53,72.97,1.46
24.9,79.19,1.16
9.98,76.27,3.21
25.02,84.82,1.62
22.6,86.43,1.71
25.57,91.72,2.17
25.57,92.07,2.15
23.07,71.08,1.17
17.77,73.83,1.24
15.93,76.58,1.32
25.08,84.38,1.58
23.5,73.5,1.17
28.8,74.94,1.86
26.37,85.12,1.76
24.75,94.37,2.13
25.42,74.55,1.32
25.68,94.63,2.25
12.87,78.77,2.2
11.57,75.77,2.75
11.57,76.15,2.4
26.57,94.67,2.29
13.24,79.94,2.48
20.88,75.15,1.06
21.84,69.38,1.18
26.8,92.6,2.26
20.43,86.6,1.91
28.23,77.45,1.71
29.75,77.23,2.03
25.53,92.47,2.15
33.14,74.33,3.17
34.68,77.38,5.02
14.07,79.6,2.27
30.63,76.89,2.26
24.65,92.63,2.14
15.03,76.08,1.56
11.98,77.45,2.18
24.08,73.23,1.14
26.8,76.8,1.51
27.17,92.18,2.56
12.57,78.7,2.22
27.5,96.25,2.29
28.38,95.8,2.76
34.51,74.26,4.33
17.87,78.2,1.11
25.32,83.85,1.54
30.19,76.99,2.14
20.76,70.67,1.25
24.2,93.6,2.05
19.68,77.57,0.87
26.38,93.48,2.25
29.2,76.77,1.91
22.8,69.72,1.19
22.65,88.09,1.92
10.92,79.75,3.06
22.03,74.7,1.12
11.72,76.43,2.28
9.83,76.75,3.05
26.7,89.28,2.08
22.1,85.88,1.58
29.92,77.17,2.07
26.12,92.33,2.2
26.28,75.38,1.46
13.73,75.33,1.96
19.33,74.35,1.08
27.7,76.85,1.65
10.77,79.85,3.11
27.17,73.67,1.58
21.1,79.05,0.86
30.55,77.3,2.61
29.62,78.38,2.0
17.0,79.25,1.51
23.25,68.85,1.15
7.98,93.53,4.03
19.08,77.33,0.9
21.33,74.25,1.12
15.47,78.48,1.71
28.0,76.08,1.73
16.43,81.7,2.07
22.95,79.18,0.93
14.45,79.98,2.3
28.57,77.12,1.79
28.58,77.2,1.78
23.0,70.22,1.2
16.92,81.67,1.9
24.47,74.9,1.2
18.67,78.1,0.99
27.23,94.12,2.31
25.07,79.45,1.15
22.33,88.2,1.96
24.66,78.81,1.16
25.32,85.03,1.67
14.18,77.37,1.57
9.55,78.7,3.32
24.65,79.01,1.15
27.02,94.17,2.3
17.53,77.28,1.05
27.0,79.1,1.43
27.2,73.73,1.59
24.09,78.41,1.12
26.2,79.45,1.29
22.75,72.57,1.23
30.36,77.98,2.35
26.61,79.78,1.33
28.96,76.88,1.86
30.25,78.12,2.31
21.45,73.72,1.17
26.42,91.43,2.19
23.83,76.23,1.15
25.31,75.62,1.32
32.99,74.5,3.12
26.97,95.05,2.28
19.72,74.15,1.05
28.82,75.5,1.86
23.3,69.72,1.13
26.63,91.73,2.22
33.59,74.24,3.93
34.12,74.68,4.27
30.48,77.13,2.22
32.94,74.38,3.0
13.17,79.22,2.24
26.35,79.14,1.33
24.77,85.43,1.66
25.32,73.53,1.28
34.01,74.55,4.35
23.77,77.77,1.11
25.42,83.43,1.51
22.17,75.58,1.1
25.28,71.23,1.25
34.22,74.69,4.32
27.24,79.43,1.46
25.38,84.2,1.58
17.74,78.15,1.13
25.07,85.03,1.64
23.85,86.03,1.63
20.35,74.82,1.04
13.9,79.9,2.38
24.6,79.25,1.12
26.83,94.3,2.28
13.51,77.0,1.7
20.38,75.33,0.97
10.23,78.55,3.01
24.07,78.16,1.13
21.62,74.8,1.07
17.85,77.87,1.07
17.65,74.2,1.23
26.97,79.21,1.42
27.23,79.76,1.44
23.52,73.07,1.16
27.97,93.85,2.45
22.02,87.28,1.87
11.28,76.25,2.78
17.25,80.43,1.64
19.37,84.47,1.79
27.52,75.53,1.68
24.02,78.8,1.09
8.93,76.53,3.47
22.03,71.72,1.18
19.1,78.35,0.96
23.78,86.72,1.73
23.63,86.82,1.76
27.45,92.63,2.59
30.23,76.62,2.14
26.32,79.0,1.34
25.68,91.63,2.14
19.23,82.55,1.38
24.75,93.43,2.11
20.28,85.1,1.68
28.93,95.02,2.76
27.43,92.13,2.61
21.88,87.77,1.94
17.53,78.77,1.25
22.48,69.12,1.17
15.57,80.05,2.12
25.98,79.5,1.26
18.17,76.05,1.02
20.13,73.92,1.05
14.47,76.93,1.58
24.42,82.98,1.38
24.52,73.37,1.16
27.76,79.11,1.56
22.31,69.02,1.15
12.32,79.72,2.69
12.72,79.2,2.39
12.84,79.95,2.58
30.09,73.9,2.1
26.7,92.33,2.25
26.82,91.87,2.24
22.47,78.43,1.06
34.03,75.33,4.7
10.77,76.65,2.85
8.73,77.75,3.44
9.27,78.3,3.42
23.62,86.78,1.74
15.48,73.82,1.92
24.72,80.17,1.09
29.03,79.47,1.83
20.3,86.68,1.94
11.5,79.77,2.95
19.27,76.83,0.94
28.1,95.38,2.35
30.33,76.47,2.17
25.6,85.1,1.7
22.77,81.9,1.17
27.13,72.37,1.56
20.48,84.27,1.47
28.33,75.58,1.79
11.92,79.83,2.86
21.65,69.67,1.18
11.67,92.72,3.28
9.0,76.92,3.39
22.23,76.4,1.04
18.53,73.85,1.19
18.5,73.9,1.18
19.8,85.82,1.92
25.77,87.47,1.9
23.33,86.42,1.66
19.92,77.58,0.87
25.4,72.98,1.29
8.23,77.33,3.63
26.75,79.02,1.4
34.0,74.36,4.29
25.05,84.92,1.63
20.75,75.67,1.02
26.46,79.31,1.67
34.17,74.53,4.23
30.05,74.85,2.1
13.24,80.26,2.58
10.92,79.35,2.95
24.65,92.9,2.14
13.15,80.07,2.54
22.07,80.75,1.02
17.82,74.12,1.19
25.43,91.37,2.12
12.92,79.58,2.45
19.98,84.88,1.72
22.55,88.49,1.94
19.8,78.6,0.91
30.65,79.57,3.55
26.73,91.92,2.24
22.3,76.77,1.04
16.82,74.12,1.33
22.25,84.8,1.51
23.83,73.4,1.13
11.05,75.87,2.94
12.22,78.07,2.17
32.97,74.95,3.28
10.38,76.82,2.77
8.78,76.7,3.5
18.77,84.08,1.84
19.6,76.22,0.97
21.8,86.73,1.84
22.21,88.17,1.97
24.63,73.38,1.17
22.71,88.0,1.91
25.38,86.7,1.82
24.67,79.01,1.15
24.68,79.12,1.14
28.32,76.78,1.76
26.58,90.22,2.14
9.27,76.78,3.32
24.87,78.86,1.18
24.14,78.75,1.11
24.55,79.23,1.11
25.06,78.99,1.19
24.25,78.31,1.14
27.72,79.02,1.56
22.4,88.85,1.97
27.77,79.37,1.55
23.67,85.28,1.55
33.2,74.19,3.33
22.38,85.42,1.55
14.88,79.02,1.95
17.08,82.13,1.96
15.8,79.77,1.97
26.95,79.66,1.4
12.98,79.98,2.56
12.25,75.3,2.57
10.98,76.23,2.87
8.97,76.62,3.46
23.9,92.92,2.0
27.0,79.23,1.43
25.67,94.5,2.35
25.1,93.43,2.13
26.27,92.58,2.23
26.42,79.05,1.35
24.72,75.58,1.24
24.63,85.8,1.68
23.5,68.5,1.17
27.55,73.67,1.65
25.75,93.97,2.24
25.45,86.02,1.77
12.34,76.1,2.14
25.33,84.42,1.6
22.57,87.18,1.81
28.38,74.81,1.8
19.7,84.82,1.79
15.28,79.8,2.12
13.32,80.2,2.54
13.13,80.23,2.59
11.48,79.77,2.95
21.55,86.43,1.79
22.98,75.7,1.08
10.55,76.62,2.9
19.62,75.02,1.04
27.23,95.93,2.28
9.0,76.93,3.38
25.27,72.23,1.27
9.43,76.35,3.34
24.02,78.78,1.09
24.64,79.08,1.13
23.78,84.35,1.47
13.11,79.94,2.51
24.53,79.05,1.13
15.23,77.73,1.5
22.22,70.75,1.1
14.47,78.45,1.87
26.83,92.75,2.27
24.87,87.1,1.82
21.65,74.7,1.09
22.55,86.45,1.71
33.58,75.08,4.24
33.65,75.38,4.48
25.17,85.07,1.65
16.2,77.35,1.29
21.88,83.38,1.34
21.23,81.65,1.14
23.32,77.83,1.06
24.0,76.72,1.17
22.3,70.78,1.1
21.1,81.03,1.08
18.77,79.43,1.17
23.32,85.32,1.52
23.32,75.05,1.1
16.98,73.33,1.66
26.98,84.85,1.8
16.55,79.55,1.72
24.53,81.3,1.17
28.83,76.58,1.85
29.85,77.88,2.06
23.52,91.48,2.1
23.15,87.32,1.81
19.85,84.48,1.61
22.37,87.78,1.92
17.68,78.97,1.26
20.6,85.07,1.55
18.98,75.5,1.02
20.4,76.15,0.94
21.43,76.7,0.98
27.0,79.88,1.39
9.67,78.85,3.32
28.07,94.13,2.5
26.7,79.85,1.34
33.8,74.27,4.13
21.93,75.13,1.09
21.62,75.98,1.01
20.32,77.02,0.9
30.32,80.28,3.44
19.22,83.67,1.63
15.95,75.3,1.43
21.62,83.72,1.39
24.57,87.25,1.78
27.17,84.32,1.76
22.0,88.21,1.98
26.33,86.15,1.85
26.83,79.24,1.4
17.88,78.02,1.09
9.38,76.82,3.23
24.68,84.52,1.57
23.62,87.13,1.78
26.65,90.4,2.15
20.58,84.37,1.52
12.93,79.33,2.36
23.6,71.57,1.17
34.06,74.6,4.27
18.82,84.53,1.91
14.42,75.5,1.77
28.77,74.58,1.86
26.05,87.7,1.93
22.35,73.35,1.13
28.98,75.68,1.88
25.37,75.64,1.33
13.11,80.12,2.57
27.18,82.28,1.56
14.62,75.62,1.7
29.77,73.75,2.03
30.42,77.94,2.47
18.79,72.93,1.46
25.32,90.43,2.06
30.47,79.68,3.46
12.97,78.28,1.9
26.34,78.95,1.35
21.78,85.13,1.45
29.72,77.27,2.02
25.05,74.47,1.26
27.78,79.45,1.55
22.77,88.77,1.94
26.42,92.73,2.24
21.62,87.02,1.9
27.03,95.28,2.33
16.4,74.0,1.46
30.73,76.06,2.27
27.61,79.58,1.51
24.0,76.72,1.17
25.02,72.53,1.23
21.72,78.83,0.82
30.71,76.01,2.26
29.95,77.19,2.08
28.23,75.29,1.77
21.73,69.49,1.18
28.35,73.96,1.78
10.97,79.82,3.06
24.09,78.02,1.13
25.23,87.07,1.84
23.85,78.75,1.09
21.75,88.05,1.97
11.65,78.17,2.41
21.47,83.97,1.44
20.85,88.25,2.0
16.85,74.6,1.33
17.7,74.02,1.24
24.57,80.83,1.13
25.98,76.37,1.41
22.08,79.55,0.91
27.88,79.9,1.55
23.43,76.32,1.11
25.67,76.68,1.36
25.57,91.88,2.17
31.1,77.17,3.41
13.93,75.63,1.87
14.07,74.53,2.21
25.33,77.65,1.31
24.42,81.87,1.24
27.62,75.13,1.69
24.82,92.8,2.15
24.92,92.98,2.14
18.85,79.97,1.22
17.67,75.9,1.11
23.65,87.7,1.83
29.92,73.88,2.07
34.08,74.83,4.28
26.25,82.0,1.42
31.53,76.9,2.87
26.13,86.58,1.87
21.2,72.83,1.29
23.88,87.53,1.81
22.85,88.57,1.92
23.87,73.57,1.14
20.32,83.93,1.4
30.53,76.91,2.24
24.95,94.03,2.13
26.55,85.87,1.85
27.63,77.48,1.61
22.29,88.14,1.97
27.8,78.85,1.58
25.25,87.65,1.88
27.77,95.6,2.31
25.3,84.08,1.57
22.37,92.83,2.02
21.62,72.9,1.29
33.83,74.11,4.05
25.97,75.74,1.41
18.28,76.88,0.96
27.62,91.72,2.6
33.7,74.09,3.94
21.78,80.83,1.03
32.99,75.0,3.42
25.85,85.78,1.78
23.02,68.98,1.16
20.95,79.97,0.97
30.19,77.0,2.14
17.43,75.2,1.2
21.03,76.67,0.97
22.96,88.09,1.9
15.17,78.3,1.73
21.95,79.3,0.89
22.3,71.2,1.05
34.04,74.8,4.24
21.58,83.82,1.4
20.05,85.08,1.73
28.5,79.1,1.71
22.37,70.62,1.14
26.0,72.48,1.37
33.29,74.12,3.56
23.63,84.37,1.45
32.87,74.68,2.91
25.27,85.8,1.74
27.0,79.18,1.43
9.85,78.75,3.22
25.18,80.3,1.1
24.52,84.98,1.6
20.4,76.22,0.94
30.67,76.77,2.27
24.89,78.35,1.21
24.77,78.37,1.2
28.02,75.64,1.75
24.58,80.83,1.13
13.43,79.98,2.46
9.37,77.93,3.27
21.65,78.78,0.82
9.18,78.45,3.43
23.08,87.82,1.87
11.43,78.37,2.37
23.4,79.67,0.97
24.65,72.6,1.19
24.85,72.23,1.2
25.4,85.98,1.77
20.12,76.47,0.92
19.8,76.87,0.91
27.33,88.63,2.29
26.65,91.92,2.23
10.78,79.13,2.95
26.62,92.78,2.26
22.07,75.4,1.09
8.48,76.95,3.55
8.47,76.95,3.58
24.77,78.83,1.17
13.67,79.38,1.97
10.77,78.72,2.88
13.67,79.58,2.3
12.48,78.57,2.24
13.15,79.53,2.38
20.3,83.3,1.44
9.73,79.03,3.33
26.17,75.75,1.44
13.33,77.08,1.73
8.8,78.15,3.53
8.75,78.18,3.55
24.58,73.7,1.18
24.62,73.88,1.19
23.18,75.78,1.09
22.5,87.95,1.93
23.53,80.88,1.09
31.47,76.27,2.53
11.4,76.73,1.97
22.57,72.93,1.24
25.3,83.02,1.45
25.45,82.87,1.44
10.37,79.85,3.2
12.92,79.15,2.3
15.87,73.63,1.87
20.9,70.37,1.23
23.53,77.82,1.09
17.68,83.3,1.96
17.72,83.23,1.97
18.05,79.37,1.27
20.67,78.58,0.83
20.4,78.15,0.8
