Latitude,Longitude,PTrain_AC1
29.89,78.66,0.67
24.86,78.86,0.83
29.12,75.52,0.79
25.5,75.85,0.86
23.97,93.22,1.93
23.37,93.12,1.97
29.98,78.62,0.71
24.97,85.1,1.26
22.53,88.32,2.31
26.52,85.97,1.58
26.25,76.33,0.92
28.04,75.65,0.99
25.65,94.03,2.25
33.23,74.63,0.99
20.18,85.62,2.5
28.12,74.76,1.01
25.35,75.53,0.87
18.12,73.0,1.74
21.18,71.65,0.77
25.53,86.55,1.45
26.82,70.7,1.07
21.51,77.52,1.52
22.52,79.03,1.29
21.43,78.97,1.18
13.18,80.04,4.35
27.69,79.67,0.58
17.97,78.72,2.15
16.97,78.35,2.59
34.29,74.23,1.29
34.17,74.27,1.23
15.2,76.22,2.93
19.83,83.73,2.13
12.46,80.1,4.72
24.53,75.65,0.86
16.75,77.78,2.45
10.08,78.75,4.8
13.93,78.27,3.82
27.69,79.65,0.58
16.1,78.3,2.65
16.03,79.95,3.24
28.23,95.0,2.93
11.15,75.97,4.3
26.75,94.83,2.66
29.54,77.49,0.64
9.23,76.87,4.61
33.5,74.83,1.61
21.43,74.43,0.7
12.71,76.95,4.23
8.77,78.1,4.93
11.73,75.88,5.05
24.38,84.53,1.25
25.85,85.6,1.41
30.4,77.95,0.71
12.48,76.87,4.38
8.37,77.0,4.76
34.1,74.65,1.48
17.67,82.23,3.08
34.11,74.52,1.3
18.93,77.48,1.67
9.8,76.8,5.4
17.83,73.92,2.03
23.72,85.5,1.48
23.8,81.35,1.16
12.92,74.82,3.64
26.62,89.83,2.05
24.65,79.15,0.81
29.98,78.7,0.72
24.22,84.67,1.36
23.97,87.17,1.54
17.97,78.86,2.16
27.83,79.47,0.58
16.13,76.58,2.61
9.75,76.57,4.51
11.98,75.95,4.92
24.71,79.22,0.82
24.82,85.25,1.27
16.17,76.88,2.55
32.89,74.74,0.96
24.59,79.18,0.82
34.51,76.27,2.23
23.8,80.8,1.07
26.42,87.43,1.71
13.32,77.14,4.2
24.37,87.42,1.53
23.8,86.28,1.44
12.42,92.93,5.03
26.75,80.88,0.69
30.93,75.87,0.62
30.9,75.8,0.62
25.75,93.18,1.89
34.03,74.68,1.43
25.55,76.22,0.86
34.42,74.23,1.4
30.38,77.81,0.69
24.5,87.13,1.51
24.58,78.88,0.85
21.7,84.67,1.55
23.27,92.47,2.08
25.2,93.3,2.07
13.7,75.67,3.84
25.58,93.77,2.28
26.77,84.98,1.48
27.23,94.12,2.42
25.18,86.08,1.36
28.33,73.2,0.99
24.37,87.2,1.5
21.85,87.22,2.38
24.17,88.27,1.52
30.72,76.25,0.63
17.44,78.54,2.34
22.22,70.23,0.44
24.11,78.98,1.04
25.47,92.8,1.96
25.5,93.12,1.81
27.75,95.92,2.78
27.03,79.39,0.61
21.72,71.38,0.47
18.03,75.33,1.8
21.08,83.4,1.38
26.35,75.57,0.99
25.3,93.43,2.18
32.8,79.18,2.4
27.32,95.9,2.8
26.03,90.17,1.78
21.55,71.35,0.51
17.18,78.71,2.52
16.17,76.52,2.57
34.0,74.92,1.47
20.2,83.7,2.19
23.4,69.88,0.44
22.32,87.05,1.99
22.83,85.12,1.49
17.98,76.33,2.04
26.87,79.11,0.63
12.02,77.25,4.72
25.2,94.47,2.28
25.68,92.8,1.9
20.78,77.67,1.16
24.7,79.02,0.84
22.88,69.82,0.55
23.83,87.82,1.6
32.52,74.76,0.81
26.28,94.25,2.52
24.55,92.6,1.62
24.87,86.52,1.45
29.97,77.04,0.64
28.07,75.62,0.98
9.92,78.12,4.55
9.83,78.08,4.59
17.93,73.67,2.16
16.75,78.0,2.54
21.08,71.78,0.88
27.23,79.05,0.63
26.75,92.35,2.16
22.0,80.7,1.41
25.03,88.13,1.49
20.55,74.53,1.01
21.17,81.73,1.29
32.27,77.17,0.95
22.58,80.37,1.21
22.82,69.27,0.45
12.5,76.83,4.39
12.92,74.88,3.75
12.95,74.83,3.66
16.18,81.13,3.61
27.5,77.68,0.75
12.92,92.92,4.93
18.05,78.27,2.03
12.42,75.73,4.82
29.02,77.63,0.66
11.8,77.82,3.94
22.42,87.32,2.06
8.3,73.0,3.93
28.83,78.75,0.6
15.42,73.78,2.7
26.67,84.92,1.47
30.58,78.48,0.63
29.47,79.65,0.6
18.9,72.82,1.43
19.12,72.85,1.37
30.45,78.08,0.57
29.47,77.73,0.63
26.12,85.4,1.45
12.3,76.7,4.57
11.8,76.0,4.86
27.54,79.69,0.58
24.65,84.58,1.27
15.47,79.87,3.55
20.87,84.4,1.65
13.11,80.3,4.58
9.93,78.12,4.55
16.45,77.43,2.34
22.87,87.98,2.08
24.77,77.7,0.95
24.78,78.44,0.88
28.45,76.11,0.86
26.4,89.75,1.92
24.03,78.38,0.93
22.69,88.15,2.21
21.02,73.15,0.98
25.03,87.32,1.48
19.47,82.58,2.22
26.72,92.9,2.14
10.2,76.72,4.44
26.13,85.63,1.47
28.42,73.37,0.94
24.85,83.78,1.15
24.05,78.89,0.96
21.55,74.7,0.76
17.53,78.59,2.37
26.02,79.34,0.65
15.68,75.63,2.83
27.87,79.44,0.58
12.75,79.67,4.29
13.04,80.23,4.56
16.53,75.58,2.39
19.62,74.57,1.27
27.57,79.74,0.58
30.77,79.48,1.24
17.93,78.8,2.23
25.65,75.59,0.9
17.55,73.98,2.28
19.32,74.33,1.44
23.1,80.23,1.13
26.43,92.03,1.97
17.52,75.47,1.91
18.23,73.28,1.56
20.83,78.25,1.16
