Latitude,Longitude,PTrain_AC1
22.07,88.05,3.24
17.25,78.59,3.41
9.48,76.75,5.3
16.55,74.68,3.6
18.93,74.32,2.8
28.05,72.48,0.53
20.25,74.45,2.33
15.85,75.12,3.84
13.03,80.27,4.8
16.38,75.37,3.59
17.43,75.53,3.17
26.08,86.48,2.64
27.92,94.38,3.59
23.77,81.22,1.86
8.82,77.8,5.38
27.19,79.27,1.17
26.53,72.97,0.67
24.9,79.19,1.4
9.98,76.27,5.3
25.02,84.82,2.42
22.6,86.43,2.89
25.57,91.72,3.13
25.57,92.07,3.21
23.07,71.08,1.4
17.77,73.83,3.27
15.93,76.58,3.59
25.08,84.38,2.35
23.5,73.5,1.36
28.8,74.94,0.75
26.37,85.12,2.42
24.75,94.37,3.68
25.42,74.55,0.97
25.68,94.63,3.74
12.87,78.77,4.63
11.57,75.77,5.04
11.57,76.15,5.26
26.57,94.67,3.83
13.24,79.94,4.68
20.88,75.15,2.09
21.84,69.38,1.78
26.8,92.6,3.57
20.43,86.6,3.43
28.23,77.45,1.01
29.75,77.23,0.83
25.53,92.47,3.3
33.14,74.33,0.43
34.68,77.38,1.77
14.07,79.6,4.46
30.63,76.89,0.71
24.65,92.63,3.46
15.03,76.08,4.03
11.98,77.45,4.84
24.08,73.23,1.12
26.8,76.8,1.09
27.17,92.18,3.21
12.57,78.7,4.79
27.5,96.25,4.02
28.38,95.8,3.57
34.51,74.26,0.59
17.87,78.2,3.1
25.32,83.85,2.24
30.19,76.99,0.77
20.76,70.67,2.21
24.2,93.6,3.49
19.68,77.57,2.31
26.38,93.48,3.68
29.2,76.77,0.86
22.8,69.72,1.5
22.65,88.09,3.11
10.92,79.75,5.14
22.03,74.7,1.8
11.72,76.43,5.22
9.83,76.75,5.36
26.7,89.28,3.04
22.1,85.88,2.89
29.92,77.17,0.81
26.12,92.33,3.47
26.28,75.38,0.98
13.73,75.33,4.61
19.33,74.35,2.65
27.7,76.85,1.0
10.77,79.85,5.19
27.17,73.67,0.69
21.1,79.05,2.02
30.55,77.3,0.62
29.62,78.38,0.87
17.0,79.25,3.52
23.25,68.85,1.26
7.98,93.53,5.17
19.08,77.33,2.46
21.33,74.25,2.01
15.47,78.48,3.9
28.0,76.08,0.9
16.43,81.7,4.07
22.95,79.18,1.65
14.45,79.98,4.46
28.57,77.12,0.94
28.58,77.2,0.94
23.0,70.22,1.47
16.92,81.67,3.85
24.47,74.9,1.17
18.67,78.1,2.7
27.23,94.12,3.86
25.07,79.45,1.38
22.33,88.2,3.2
24.66,78.81,1.43
25.32,85.03,2.44
14.18,77.37,4.15
9.55,78.7,5.31
24.65,79.01,1.43
27.02,94.17,3.87
17.53,77.28,3.01
27.0,79.1,1.19
27.2,73.73,0.7
24.09,78.41,1.5
26.2,79.45,1.27
22.75,72.57,1.64
30.36,77.98,0.7
26.61,79.78,1.23
28.96,76.88,0.9
30.25,78.12,0.72
21.45,73.72,2.02
26.42,91.43,3.38
23.83,76.23,1.43
25.31,75.62,1.13
32.99,74.5,0.43
26.97,95.05,3.98
19.72,74.15,2.52
28.82,75.5,0.8
23.3,69.72,1.24
26.63,91.73,3.44
33.59,74.24,0.45
34.12,74.68,0.56
30.48,77.13,0.74
32.94,74.38,0.47
13.17,79.22,4.61
26.35,79.14,1.26
24.77,85.43,2.52
25.32,73.53,0.88
34.01,74.55,0.63
23.77,77.77,1.53
25.42,83.43,2.16
22.17,75.58,1.76
25.28,71.23,0.69
34.22,74.69,0.58
27.24,79.43,1.16
25.38,84.2,2.3
17.74,78.15,3.12
25.07,85.03,2.45
23.85,86.03,2.64
20.35,74.82,2.27
13.9,79.9,4.56
24.6,79.25,1.43
26.83,94.3,3.87
13.51,77.0,4.53
20.38,75.33,2.28
10.23,78.55,5.17
24.07,78.16,1.5
21.62,74.8,1.91
17.85,77.87,3.04
17.65,74.2,3.27
26.97,79.21,1.19
27.23,79.76,1.16
23.52,73.07,1.32
27.97,93.85,3.69
22.02,87.28,3.14
11.28,76.25,5.02
17.25,80.43,3.57
19.37,84.47,3.47
27.52,75.53,0.86
24.02,78.8,1.52
8.93,76.53,5.43
22.03,71.72,1.78
19.1,78.35,2.57
23.78,86.72,2.75
23.63,86.82,2.79
27.45,92.63,3.3
30.23,76.62,0.75
26.32,79.0,1.26
25.68,91.63,3.15
19.23,82.55,3.24
24.75,93.43,3.56
20.28,85.1,3.26
28.93,95.02,3.51
27.43,92.13,3.2
21.88,87.77,3.24
17.53,78.77,3.31
22.48,69.12,1.56
15.57,80.05,4.2
25.98,79.5,1.29
18.17,76.05,2.94
20.13,73.92,2.39
14.47,76.93,4.09
24.42,82.98,2.15
24.52,73.37,1.01
27.76,79.11,1.11
22.31,69.02,1.58
12.32,79.72,4.89
12.72,79.2,4.71
12.84,79.95,4.79
30.09,73.9,0.56
26.7,92.33,3.54
26.82,91.87,3.45
22.47,78.43,1.95
34.03,75.33,0.95
10.77,76.65,5.08
8.73,77.75,5.39
9.27,78.3,5.38
23.62,86.78,2.78
15.48,73.82,4.07
24.72,80.17,1.4
29.03,79.47,0.95
20.3,86.68,3.48
11.5,79.77,5.07
19.27,76.83,2.48
28.1,95.38,3.97
30.33,76.47,0.73
25.6,85.1,2.44
22.77,81.9,2.24
27.13,72.37,0.55
20.48,84.27,3.08
28.33,75.58,0.82
11.92,79.83,5.01
21.65,69.67,1.84
11.67,92.72,5.08
9.0,76.92,5.38
22.23,76.4,1.76
18.53,73.85,2.97
18.5,73.9,2.98
19.8,85.82,3.52
25.77,87.47,2.78
23.33,86.42,2.75
19.92,77.58,2.22
25.4,72.98,0.82
8.23,77.33,5.48
26.75,79.02,1.22
34.0,74.36,1.48
25.05,84.92,2.44
20.75,75.67,2.11
26.46,79.31,1.52
34.17,74.53,0.58
30.05,74.85,0.65
13.24,80.26,4.75
10.92,79.35,5.06
24.65,92.9,3.51
13.15,80.07,4.74
22.07,80.75,2.16
17.82,74.12,3.23
25.43,91.37,3.07
12.92,79.58,4.7
19.98,84.88,3.32
22.55,88.49,3.17
19.8,78.6,2.31
30.65,79.57,1.45
26.73,91.92,3.48
22.3,76.77,1.75
16.82,74.12,3.6
22.25,84.8,2.74
23.83,73.4,1.21
11.05,75.87,5.13
12.22,78.07,4.77
32.97,74.95,0.4
10.38,76.82,5.38
8.78,76.7,5.45
18.77,84.08,3.59
19.6,76.22,2.43
21.8,86.73,3.13
22.21,88.17,3.23
24.63,73.38,0.98
22.71,88.0,3.09
25.38,86.7,2.68
24.67,79.01,1.43
24.68,79.12,1.42
28.32,76.78,0.94
26.58,90.22,3.2
9.27,76.78,5.33
24.87,78.86,1.4
24.14,78.75,1.5
24.55,79.23,1.44
25.06,78.99,1.38
24.25,78.31,1.48
27.72,79.02,1.11
22.4,88.85,3.23
27.77,79.37,1.11
23.67,85.28,2.57
33.2,74.19,0.38
22.38,85.42,2.79
14.88,79.02,4.17
17.08,82.13,3.92
15.8,79.77,4.07
26.95,79.66,1.19
12.98,79.98,4.75
12.25,75.3,4.9
10.98,76.23,5.11
8.97,76.62,5.43
23.9,92.92,3.35
27.0,79.23,1.19
25.67,94.5,3.63
25.1,93.43,3.52
26.27,92.58,3.55
26.42,79.05,1.25
24.72,75.58,1.2
24.63,85.8,2.56
23.5,68.5,1.2
27.55,73.67,0.66
25.75,93.97,3.61
25.45,86.02,2.58
12.34,76.1,5.04
25.33,84.42,2.34
22.57,87.18,3.0
28.38,74.81,0.75
19.7,84.82,3.42
15.28,79.8,4.24
13.32,80.2,4.72
13.13,80.23,4.77
11.48,79.77,5.08
21.55,86.43,3.13
22.98,75.7,1.58
10.55,76.62,5.16
19.62,75.02,2.49
27.23,95.93,4.02
9.0,76.93,5.39
25.27,72.23,0.79
9.43,76.35,5.37
24.02,78.78,1.52
24.64,79.08,1.43
23.78,84.35,2.44
13.11,79.94,4.72
24.53,79.05,1.44
15.23,77.73,3.92
22.22,70.75,1.59
14.47,78.45,4.12
26.83,92.75,3.6
24.87,87.1,2.73
21.65,74.7,1.9
22.55,86.45,2.9
33.58,75.08,0.6
33.65,75.38,0.85
25.17,85.07,2.45
16.2,77.35,3.47
21.88,83.38,2.6
21.23,81.65,2.47
23.32,77.83,1.61
24.0,76.72,1.43
22.3,70.78,1.57
21.1,81.03,2.41
18.77,79.43,2.81
23.32,85.32,2.61
23.32,75.05,1.45
16.98,73.33,3.59
26.98,84.85,2.33
16.55,79.55,3.73
24.53,81.3,1.72
28.83,76.58,0.89
29.85,77.88,0.83
23.52,91.48,3.33
23.15,87.32,2.92
19.85,84.48,3.3
22.37,87.78,3.14
17.68,78.97,3.25
20.6,85.07,3.14
18.98,75.5,2.7
20.4,76.15,2.26
21.43,76.7,1.93
27.0,79.88,1.18
9.67,78.85,5.31
28.07,94.13,3.67
26.7,79.85,1.22
33.8,74.27,0.6
21.93,75.13,1.82
21.62,75.98,1.9
20.32,77.02,2.21
30.32,80.28,1.92
19.22,83.67,3.37
15.95,75.3,3.77
21.62,83.72,2.71
24.57,87.25,2.73
27.17,84.32,2.21
22.0,88.21,3.27
26.33,86.15,2.59
26.83,79.24,1.21
17.88,78.02,3.04
9.38,76.82,5.37
24.68,84.52,2.4
23.62,87.13,2.82
26.65,90.4,3.23
20.58,84.37,3.06
12.93,79.33,4.66
23.6,71.57,1.21
34.06,74.6,0.57
18.82,84.53,3.66
14.42,75.5,4.34
28.77,74.58,0.71
26.05,87.7,2.82
22.35,73.35,1.75
28.98,75.68,0.81
25.37,75.64,1.12
13.11,80.12,4.75
27.18,82.28,1.7
14.62,75.62,4.26
29.77,73.75,0.57
30.42,77.94,0.67
18.79,72.93,2.99
25.32,90.43,3.16
30.47,79.68,1.72
12.97,78.28,4.78
26.34,78.95,1.26
21.78,85.13,2.87
29.72,77.27,0.83
25.05,74.47,1.02
27.78,79.45,1.11
22.77,88.77,3.15
26.42,92.73,3.59
21.62,87.02,3.23
27.03,95.28,3.91
16.4,74.0,3.75
30.73,76.06,0.67
27.61,79.58,1.13
24.0,76.72,1.43
25.02,72.53,0.84
21.72,78.83,1.79
30.71,76.01,0.67
29.95,77.19,0.8
28.23,75.29,0.8
21.73,69.49,1.82
28.35,73.96,0.67
10.97,79.82,5.15
24.09,78.02,1.49
25.23,87.07,2.73
23.85,78.75,1.56
21.75,88.05,3.3
11.65,78.17,4.81
21.47,83.97,2.78
20.85,88.25,3.49
16.85,74.6,3.5
17.7,74.02,3.27
24.57,80.83,1.61
25.98,76.37,1.12
22.08,79.55,1.91
27.88,79.9,1.09
23.43,76.32,1.51
25.67,76.68,1.19
25.57,91.88,3.15
31.1,77.17,0.95
13.93,75.63,4.49
14.07,74.53,4.47
25.33,77.65,1.3
24.42,81.87,1.9
27.62,75.13,0.81
24.82,92.8,3.49
24.92,92.98,3.52
18.85,79.97,2.86
17.67,75.9,3.05
23.65,87.7,2.89
29.92,73.88,0.57
34.08,74.83,0.58
26.25,82.0,1.74
31.53,76.9,0.53
26.13,86.58,2.65
21.2,72.83,2.21
23.88,87.53,2.84
22.85,88.57,3.11
23.87,73.57,1.22
20.32,83.93,3.1
30.53,76.91,0.72
24.95,94.03,3.63
26.55,85.87,2.54
27.63,77.48,1.07
22.29,88.14,3.2
27.8,78.85,1.1
25.25,87.65,2.81
27.77,95.6,4.01
25.3,84.08,2.28
22.37,92.83,3.56
21.62,72.9,2.08
33.83,74.11,0.54
25.97,75.74,1.06
18.28,76.88,2.79
27.62,91.72,3.17
33.7,74.09,0.49
21.78,80.83,2.26
32.99,75.0,0.38
25.85,85.78,2.54
23.02,68.98,1.36
20.95,79.97,2.23
30.19,77.0,0.77
17.43,75.2,3.22
21.03,76.67,2.01
22.96,88.09,3.05
15.17,78.3,3.92
21.95,79.3,1.89
22.3,71.2,1.53
34.04,74.8,0.56
21.58,83.82,2.73
20.05,85.08,3.33
28.5,79.1,1.03
22.37,70.62,1.59
26.0,72.48,0.7
33.29,74.12,0.37
23.63,84.37,2.47
32.87,74.68,0.53
25.27,85.8,2.56
27.0,79.18,1.19
9.85,78.75,5.27
25.18,80.3,1.37
24.52,84.98,2.47
20.4,76.22,2.25
30.67,76.77,0.71
24.89,78.35,1.39
24.77,78.37,1.41
28.02,75.64,0.84
24.58,80.83,1.6
13.43,79.98,4.65
9.37,77.93,5.29
21.65,78.78,1.8
9.18,78.45,5.38
23.08,87.82,2.99
11.43,78.37,5.11
23.4,79.67,1.56
24.65,72.6,0.92
24.85,72.23,0.85
25.4,85.98,2.58
20.12,76.47,2.31
19.8,76.87,2.35
27.33,88.63,2.79
26.65,91.92,3.47
10.78,79.13,5.09
26.62,92.78,3.61
22.07,75.4,1.78
8.48,76.95,5.5
8.47,76.95,5.47
24.77,78.83,1.41
13.67,79.38,4.76
10.77,78.72,5.05
13.67,79.58,4.54
12.48,78.57,4.76
13.15,79.53,4.63
20.3,83.3,2.98
9.73,79.03,5.33
26.17,75.75,1.04
13.33,77.08,4.59
8.8,78.15,5.43
8.75,78.18,5.43
24.58,73.7,1.02
24.62,73.88,1.04
23.18,75.78,1.53
22.5,87.95,3.13
23.53,80.88,1.84
31.47,76.27,0.6
11.4,76.73,5.36
22.57,72.93,1.74
25.3,83.02,2.08
25.45,82.87,2.03
10.37,79.85,5.24
12.92,79.15,4.65
15.87,73.63,3.94
20.9,70.37,2.15
23.53,77.82,1.58
17.68,83.3,3.87
17.72,83.23,3.84
18.05,79.37,3.12
20.67,78.58,2.03
20.4,78.15,2.09
