Latitude,Longitude,PTrain_AC1
22.07,88.05,4.1
17.25,78.59,2.41
9.48,76.75,4.41
16.55,74.68,2.96
18.93,74.32,2.15
28.05,72.48,1.55
20.25,74.45,1.66
15.85,75.12,3.14
13.03,80.27,4.57
16.38,75.37,2.83
17.43,75.53,2.4
26.08,86.48,3.13
27.92,94.38,4.4
23.77,81.22,1.34
8.82,77.8,4.39
27.19,79.27,1.11
26.53,72.97,1.35
24.9,79.19,1.08
9.98,76.27,4.85
25.02,84.82,2.46
22.6,86.43,2.83
25.57,91.72,3.65
25.57,92.07,3.44
23.07,71.08,2.14
17.77,73.83,2.79
15.93,76.58,2.79
25.08,84.38,2.32
23.5,73.5,1.56
28.8,74.94,1.28
26.37,85.12,2.75
24.75,94.37,3.87
25.42,74.55,1.01
25.68,94.63,4.18
12.87,78.77,3.54
11.57,75.77,4.67
11.57,76.15,4.7
26.57,94.67,4.56
13.24,79.94,4.13
20.88,75.15,1.62
21.84,69.38,2.71
26.8,92.6,4.69
20.43,86.6,3.89
28.23,77.45,1.19
29.75,77.23,1.16
25.53,92.47,3.46
33.14,74.33,1.91
34.68,77.38,3.82
14.07,79.6,3.88
30.63,76.89,1.26
24.65,92.63,4.5
15.03,76.08,3.2
11.98,77.45,3.84
24.08,73.23,1.12
26.8,76.8,1.24
27.17,92.18,5.08
12.57,78.7,3.76
27.5,96.25,5.09
28.38,95.8,4.49
34.51,74.26,2.14
17.87,78.2,2.24
25.32,83.85,2.22
30.19,76.99,1.2
20.76,70.67,3.0
24.2,93.6,3.54
19.68,77.57,1.85
26.38,93.48,4.64
29.2,76.77,1.18
22.8,69.72,2.5
22.65,88.09,3.82
10.92,79.75,4.58
22.03,74.7,1.64
11.72,76.43,4.56
9.83,76.75,4.49
26.7,89.28,3.72
22.1,85.88,2.21
29.92,77.17,1.18
26.12,92.33,4.39
26.28,75.38,1.19
13.73,75.33,4.07
19.33,74.35,2.01
27.7,76.85,1.19
10.77,79.85,4.7
27.17,73.67,1.26
21.1,79.05,1.6
30.55,77.3,0.62
29.62,78.38,1.14
17.0,79.25,2.55
23.25,68.85,2.31
7.98,93.53,4.95
19.08,77.33,1.95
21.33,74.25,1.81
15.47,78.48,2.92
28.0,76.08,1.14
16.43,81.7,4.06
22.95,79.18,1.27
14.45,79.98,4.19
28.57,77.12,1.15
28.58,77.2,1.16
23.0,70.22,2.43
16.92,81.67,3.46
24.47,74.9,0.92
18.67,78.1,2.01
27.23,94.12,5.21
25.07,79.45,1.11
22.33,88.2,4.06
24.66,78.81,1.08
25.32,85.03,2.59
14.18,77.37,3.39
9.55,78.7,4.49
24.65,79.01,1.03
27.02,94.17,5.23
17.53,77.28,2.37
27.0,79.1,1.13
27.2,73.73,1.26
24.09,78.41,1.08
26.2,79.45,1.14
22.75,72.57,2.28
30.36,77.98,0.93
26.61,79.78,1.12
28.96,76.88,1.2
30.25,78.12,0.93
21.45,73.72,2.07
26.42,91.43,4.59
23.83,76.23,1.1
25.31,75.62,1.27
32.99,74.5,1.84
26.97,95.05,5.22
19.72,74.15,1.87
28.82,75.5,1.27
23.3,69.72,2.02
26.63,91.73,4.68
33.59,74.24,1.62
34.12,74.68,2.17
30.48,77.13,1.23
32.94,74.38,1.94
13.17,79.22,3.62
26.35,79.14,1.17
24.77,85.43,2.54
25.32,73.53,1.1
34.01,74.55,1.93
23.77,77.77,1.1
25.42,83.43,2.1
22.17,75.58,1.51
25.28,71.23,1.56
34.22,74.69,2.27
27.24,79.43,1.1
25.38,84.2,2.32
17.74,78.15,2.25
25.07,85.03,2.5
23.85,86.03,2.25
20.35,74.82,1.65
13.9,79.9,4.16
24.6,79.25,1.1
26.83,94.3,5.15
13.51,77.0,3.82
20.38,75.33,1.5
10.23,78.55,4.11
24.07,78.16,1.09
21.62,74.8,1.48
17.85,77.87,2.27
17.65,74.2,2.68
26.97,79.21,1.13
27.23,79.76,1.11
23.52,73.07,1.58
27.97,93.85,4.54
22.02,87.28,3.61
11.28,76.25,4.38
17.25,80.43,2.76
19.37,84.47,3.36
27.52,75.53,0.98
24.02,78.8,1.07
8.93,76.53,4.81
22.03,71.72,2.31
19.1,78.35,1.91
23.78,86.72,2.75
23.63,86.82,2.97
27.45,92.63,4.57
30.23,76.62,1.22
26.32,79.0,1.17
25.68,91.63,3.34
19.23,82.55,2.15
24.75,93.43,4.04
20.28,85.1,2.88
28.93,95.02,4.3
27.43,92.13,5.12
21.88,87.77,3.98
17.53,78.77,2.3
22.48,69.12,2.57
15.57,80.05,4.06
25.98,79.5,1.14
18.17,76.05,2.22
20.13,73.92,1.81
14.47,76.93,3.24
24.42,82.98,1.8
24.52,73.37,0.86
27.76,79.11,1.12
22.31,69.02,2.55
12.32,79.72,4.33
12.72,79.2,3.74
12.84,79.95,4.26
30.09,73.9,1.3
26.7,92.33,4.75
26.82,91.87,4.54
22.47,78.43,1.45
34.03,75.33,2.33
10.77,76.65,4.21
8.73,77.75,4.36
9.27,78.3,4.72
23.62,86.78,2.81
15.48,73.82,4.3
24.72,80.17,1.06
29.03,79.47,1.13
20.3,86.68,4.0
11.5,79.77,4.68
19.27,76.83,1.85
28.1,95.38,5.3
30.33,76.47,1.23
25.6,85.1,2.64
22.77,81.9,1.46
27.13,72.37,1.42
20.48,84.27,2.13
28.33,75.58,1.16
11.92,79.83,4.66
21.65,69.67,2.73
11.67,92.72,5.07
9.0,76.92,4.53
22.23,76.4,1.31
18.53,73.85,2.49
18.5,73.9,2.46
19.8,85.82,3.94
25.77,87.47,3.37
23.33,86.42,2.42
19.92,77.58,1.77
25.4,72.98,1.38
8.23,77.33,4.64
26.75,79.02,1.17
34.0,74.36,2.13
25.05,84.92,2.49
20.75,75.67,1.54
26.46,79.31,2.12
34.17,74.53,1.92
30.05,74.85,1.27
13.24,80.26,4.49
10.92,79.35,4.16
24.65,92.9,4.5
13.15,80.07,4.3
22.07,80.75,1.49
17.82,74.12,2.63
25.43,91.37,3.47
12.92,79.58,3.9
19.98,84.88,3.07
22.55,88.49,3.88
19.8,78.6,1.79
30.65,79.57,1.02
26.73,91.92,4.72
22.3,76.77,1.34
16.82,74.12,3.08
22.25,84.8,2.16
23.83,73.4,1.17
11.05,75.87,4.83
12.22,78.07,3.71
32.97,74.95,1.88
10.38,76.82,4.55
8.78,76.7,4.77
18.77,84.08,3.52
19.6,76.22,1.73
21.8,86.73,3.52
22.21,88.17,4.15
24.63,73.38,0.77
22.71,88.0,3.77
25.38,86.7,3.12
24.67,79.01,1.04
24.68,79.12,1.09
28.32,76.78,1.17
26.58,90.22,4.25
9.27,76.78,4.48
24.87,78.86,1.07
24.14,78.75,1.06
24.55,79.23,1.1
25.06,78.99,1.1
24.25,78.31,1.09
27.72,79.02,1.13
22.4,88.85,4.02
27.77,79.37,1.12
23.67,85.28,1.96
33.2,74.19,1.75
22.38,85.42,2.15
14.88,79.02,3.33
17.08,82.13,3.83
15.8,79.77,3.63
26.95,79.66,1.11
12.98,79.98,4.25
12.25,75.3,4.61
10.98,76.23,4.5
8.97,76.62,4.81
23.9,92.92,3.2
27.0,79.23,1.13
25.67,94.5,4.83
25.1,93.43,3.68
26.27,92.58,4.82
26.42,79.05,1.17
24.72,75.58,0.98
24.63,85.8,2.47
23.5,68.5,2.37
27.55,73.67,1.24
25.75,93.97,3.99
25.45,86.02,2.92
12.34,76.1,4.38
25.33,84.42,2.37
22.57,87.18,3.3
28.38,74.81,1.23
19.7,84.82,3.38
15.28,79.8,3.96
13.32,80.2,4.39
13.13,80.23,4.49
11.48,79.77,4.68
21.55,86.43,3.29
22.98,75.7,1.01
10.55,76.62,4.32
19.62,75.02,1.79
27.23,95.93,5.08
9.0,76.93,4.53
25.27,72.23,1.57
9.43,76.35,4.82
24.02,78.78,1.08
24.64,79.08,1.1
23.78,84.35,1.86
13.11,79.94,4.18
24.53,79.05,1.08
15.23,77.73,2.99
22.22,70.75,2.05
14.47,78.45,3.07
26.83,92.75,4.74
24.87,87.1,3.07
21.65,74.7,1.6
22.55,86.45,2.83
33.58,75.08,1.9
33.65,75.38,1.92
25.17,85.07,2.54
16.2,77.35,2.64
21.88,83.38,1.8
21.23,81.65,1.61
23.32,77.83,1.12
24.0,76.72,1.09
22.3,70.78,2.03
21.1,81.03,1.59
18.77,79.43,1.92
23.32,85.32,1.77
23.32,75.05,1.01
16.98,73.33,3.92
26.98,84.85,2.64
16.55,79.55,2.96
24.53,81.3,1.3
28.83,76.58,1.19
29.85,77.88,1.16
23.52,91.48,4.4
23.15,87.32,3.24
19.85,84.48,2.65
22.37,87.78,3.89
17.68,78.97,2.23
20.6,85.07,2.35
18.98,75.5,1.92
20.4,76.15,1.52
21.43,76.7,1.39
27.0,79.88,1.1
9.67,78.85,4.6
28.07,94.13,4.46
26.7,79.85,1.11
33.8,74.27,1.48
21.93,75.13,1.49
21.62,75.98,1.31
20.32,77.02,1.61
30.32,80.28,2.0
19.22,83.67,2.72
15.95,75.3,3.03
21.62,83.72,1.93
24.57,87.25,2.74
27.17,84.32,2.44
22.0,88.21,4.15
26.33,86.15,3.06
26.83,79.24,1.14
17.88,78.02,2.23
9.38,76.82,4.48
24.68,84.52,2.28
23.62,87.13,2.99
26.65,90.4,4.27
20.58,84.37,2.27
12.93,79.33,3.71
23.6,71.57,1.93
34.06,74.6,2.06
18.82,84.53,3.84
14.42,75.5,3.66
28.77,74.58,1.27
26.05,87.7,3.44
22.35,73.35,1.67
28.98,75.68,1.26
25.37,75.64,1.28
13.11,80.12,4.38
27.18,82.28,1.65
14.62,75.62,3.54
29.77,73.75,1.31
30.42,77.94,0.79
18.79,72.93,3.5
25.32,90.43,4.09
30.47,79.68,1.48
12.97,78.28,3.97
26.34,78.95,1.16
21.78,85.13,1.86
29.72,77.27,1.17
25.05,74.47,0.97
27.78,79.45,1.12
22.77,88.77,3.8
26.42,92.73,4.87
21.62,87.02,3.88
27.03,95.28,4.74
16.4,74.0,3.36
30.73,76.06,1.3
27.61,79.58,1.11
24.0,76.72,1.1
25.02,72.53,1.35
21.72,78.83,1.5
30.71,76.01,1.3
29.95,77.19,1.19
28.23,75.29,1.19
21.73,69.49,2.73
28.35,73.96,1.34
10.97,79.82,4.66
24.09,78.02,1.12
25.23,87.07,3.18
23.85,78.75,1.06
21.75,88.05,4.15
11.65,78.17,3.61
21.47,83.97,2.05
20.85,88.25,4.18
16.85,74.6,2.86
17.7,74.02,2.74
24.57,80.83,1.21
25.98,76.37,1.24
22.08,79.55,1.47
27.88,79.9,1.1
23.43,76.32,1.05
25.67,76.68,1.26
25.57,91.88,3.62
31.1,77.17,0.44
13.93,75.63,3.81
14.07,74.53,4.54
25.33,77.65,0.98
24.42,81.87,1.46
27.62,75.13,1.04
24.82,92.8,4.52
24.92,92.98,4.4
18.85,79.97,1.94
17.67,75.9,2.29
23.65,87.7,3.23
29.92,73.88,1.29
34.08,74.83,2.17
26.25,82.0,1.61
31.53,76.9,1.04
26.13,86.58,3.17
21.2,72.83,2.82
23.88,87.53,3.12
22.85,88.57,3.73
23.87,73.57,1.21
20.32,83.93,2.04
30.53,76.91,1.23
24.95,94.03,3.79
26.55,85.87,3.01
27.63,77.48,1.22
22.29,88.14,4.09
27.8,78.85,1.11
25.25,87.65,3.37
27.77,95.6,5.35
25.3,84.08,2.27
22.37,92.83,3.64
21.62,72.9,2.73
33.83,74.11,1.52
25.97,75.74,1.23
18.28,76.88,2.21
27.62,91.72,4.46
33.7,74.09,1.47
21.78,80.83,1.53
32.99,75.0,1.76
25.85,85.78,2.92
23.02,68.98,2.37
20.95,79.97,1.61
30.19,77.0,1.2
17.43,75.2,2.46
21.03,76.67,1.46
22.96,88.09,3.64
15.17,78.3,2.91
21.95,79.3,1.49
22.3,71.2,1.73
34.04,74.8,2.13
21.58,83.82,1.95
20.05,85.08,3.1
28.5,79.1,1.13
22.37,70.62,2.22
26.0,72.48,1.56
33.29,74.12,1.57
23.63,84.37,1.69
32.87,74.68,2.06
25.27,85.8,2.84
27.0,79.18,1.13
9.85,78.75,4.42
25.18,80.3,1.16
24.52,84.98,2.32
20.4,76.22,1.52
30.67,76.77,1.26
24.89,78.35,1.09
24.77,78.37,1.05
28.02,75.64,1.06
24.58,80.83,1.21
13.43,79.98,4.17
9.37,77.93,4.26
21.65,78.78,1.52
9.18,78.45,4.67
23.08,87.82,3.49
11.43,78.37,4.12
23.4,79.67,1.18
24.65,72.6,1.26
24.85,72.23,1.33
25.4,85.98,2.95
20.12,76.47,1.63
19.8,76.87,1.73
27.33,88.63,2.92
26.65,91.92,4.7
10.78,79.13,4.15
26.62,92.78,4.89
22.07,75.4,1.51
8.48,76.95,4.78
8.47,76.95,4.74
24.77,78.83,1.07
13.67,79.38,4.0
10.77,78.72,3.97
13.67,79.58,3.81
12.48,78.57,3.68
13.15,79.53,3.79
20.3,83.3,2.12
9.73,79.03,4.72
26.17,75.75,1.26
13.33,77.08,3.89
8.8,78.15,4.72
8.75,78.18,4.72
24.58,73.7,0.8
24.62,73.88,0.87
23.18,75.78,1.02
22.5,87.95,3.91
23.53,80.88,1.3
31.47,76.27,1.41
11.4,76.73,4.71
22.57,72.93,2.33
25.3,83.02,1.96
25.45,82.87,1.91
10.37,79.85,4.68
12.92,79.15,3.62
15.87,73.63,4.26
20.9,70.37,2.95
23.53,77.82,1.11
17.68,83.3,3.93
17.72,83.23,3.95
18.05,79.37,2.11
20.67,78.58,1.68
20.4,78.15,1.79
