Latitude,Longitude,PTrain_AC1
9.82,77.15,3.76
21.95,85.32,1.39
21.23,78.9,1.03
22.05,78.3,1.35
26.8,75.64,1.75
19.25,73.15,0.83
19.5,83.32,1.33
33.23,74.39,3.41
32.96,74.41,3.21
24.6,84.82,1.41
29.79,78.71,2.34
19.9,86.12,1.7
29.87,78.72,2.39
20.27,85.18,1.4
21.42,79.27,1.2
17.07,78.49,1.35
25.4,79.5,1.45
12.85,74.9,2.33
28.93,74.89,2.13
23.1,71.4,0.61
23.43,85.32,1.49
12.42,78.38,2.47
11.83,75.67,2.68
23.48,70.47,0.65
22.42,71.87,0.66
25.13,75.58,1.33
24.54,75.71,1.18
25.7,81.35,1.59
17.28,76.22,0.95
21.78,85.97,1.35
21.32,77.61,0.96
10.92,76.43,2.93
10.47,79.73,3.58
20.23,83.28,1.16
18.15,73.0,0.96
27.05,79.39,1.71
26.65,79.99,1.61
27.23,79.25,1.75
23.1,74.87,0.8
28.37,76.9,2.05
29.82,78.53,2.37
19.72,76.27,0.8
33.77,74.35,3.93
30.66,76.84,2.49
26.18,92.73,1.7
23.32,91.32,1.3
25.05,75.0,1.25
26.49,79.19,1.61
9.18,76.55,3.7
10.98,78.23,2.81
34.45,74.29,4.18
24.75,78.25,1.43
24.03,79.2,1.38
17.75,77.9,1.11
27.08,79.82,1.69
15.85,77.27,1.25
22.84,88.42,1.29
24.98,78.27,1.45
23.6,74.62,0.82
23.35,77.07,1.15
16.62,73.9,1.11
23.63,85.0,1.49
22.6,81.47,1.65
18.75,73.55,0.76
26.99,79.64,1.69
24.82,78.76,1.44
33.53,77.5,4.42
24.37,82.95,1.53
25.05,84.05,1.52
25.07,83.95,1.54
16.55,73.62,1.19
29.89,78.66,2.39
24.86,78.86,1.46
29.12,75.52,2.17
25.5,75.85,1.37
23.97,93.22,1.75
23.37,93.12,1.95
29.98,78.62,2.4
24.97,85.1,1.46
22.53,88.32,1.39
26.52,85.97,1.83
26.25,76.33,1.6
28.04,75.65,2.03
25.65,94.03,2.65
33.23,74.63,3.55
20.18,85.62,1.5
28.12,74.76,2.01
25.35,75.53,1.31
18.12,73.0,0.94
21.18,71.65,0.65
25.53,86.55,1.48
26.82,70.7,1.41
21.51,77.52,1.4
