Latitude,Longitude,PTrain_AP1
17.44,78.54,977.1
22.22,70.23,997.95
24.11,78.98,969.57
25.47,92.8,981.85
25.5,93.12,995.44
27.75,95.92,994.59
27.03,79.39,991.14
21.72,71.38,996.62
18.03,75.33,976.38
21.08,83.4,992.79
26.35,75.57,984.09
25.3,93.43,938.89
32.8,79.18,776.75
27.32,95.9,985.01
26.03,90.17,1000.33
21.55,71.35,998.33
17.18,78.71,975.92
16.17,76.52,978.23
34.0,74.92,919.13
20.2,83.7,964.41
23.4,69.88,1000.26
22.32,87.05,999.54
22.83,85.12,980.89
17.98,76.33,970.7
26.87,79.11,991.62
12.02,77.25,964.44
25.2,94.47,909.42
25.68,92.8,991.77
20.78,77.67,983.15
24.7,79.02,982.13
22.88,69.82,1001.92
23.83,87.82,1000.32
32.52,74.76,983.69
26.28,94.25,957.14
24.55,92.6,1001.39
24.87,86.52,993.84
29.97,77.04,985.29
28.07,75.62,980.55
9.92,78.12,1000.92
9.83,78.08,1001.22
17.93,73.67,931.38
16.75,78.0,977.35
21.08,71.78,1003.86
27.23,79.05,990.78
26.75,92.35,995.9
22.0,80.7,970.95
25.03,88.13,1000.15
20.55,74.53,980.67
21.17,81.73,985.28
32.27,77.17,891.36
22.58,80.37,977.6
22.82,69.27,1002.68
12.5,76.83,970.59
12.92,74.88,1003.92
12.95,74.83,1007.51
16.18,81.13,1005.8
27.5,77.68,989.65
12.92,92.92,1005.64
18.05,78.27,978.22
12.42,75.73,948.11
29.02,77.63,987.07
11.8,77.82,992.23
22.42,87.32,999.95
8.3,73.0,1009.97
28.83,78.75,988.39
15.42,73.78,1004.84
26.67,84.92,996.71
30.58,78.48,892.68
29.47,79.65,873.62
18.9,72.82,1005.25
19.12,72.85,1004.87
30.45,78.08,889.21
29.47,77.73,986.18
26.12,85.4,997.76
12.3,76.7,967.29
11.8,76.0,970.46
27.54,79.69,991.76
24.65,84.58,991.5
15.47,79.87,1005.2
20.87,84.4,995.67
13.11,80.3,1007.42
9.93,78.12,1000.79
16.45,77.43,985.93
22.87,87.98,1001.57
24.77,77.7,974.89
24.78,78.44,979.55
28.45,76.11,985.26
26.4,89.75,995.51
24.03,78.38,977.64
22.69,88.15,1001.66
21.02,73.15,1002.95
25.03,87.32,998.06
19.47,82.58,969.14
26.72,92.9,998.1
10.2,76.72,1004.17
26.13,85.63,998.2
28.42,73.37,986.77
24.85,83.78,994.84
24.05,78.89,976.33
21.55,74.7,989.08
17.53,78.59,974.36
26.02,79.34,991.26
15.68,75.63,975.61
