Latitude,Longitude,PTrain_AP1
25.68,92.8,997.63
20.78,77.67,987.39
24.7,79.02,988.13
22.88,69.82,1007.84
23.83,87.82,1006.41
32.52,74.76,989.86
26.28,94.25,963.57
24.55,92.6,1007.04
24.87,86.52,999.8
29.97,77.04,992.18
28.07,75.62,987.33
9.92,78.12,1002.11
9.83,78.08,1002.38
17.93,73.67,934.08
16.75,78.0,980.3
21.08,71.78,1009.1
27.23,79.05,997.65
26.75,92.35,1001.63
22.0,80.7,976.16
25.03,88.13,1005.87
20.55,74.53,984.85
21.17,81.73,990.37
32.27,77.17,898.38
22.58,80.37,983.0
22.82,69.27,1008.49
12.5,76.83,971.61
12.92,74.88,1005.46
12.95,74.83,1009.15
16.18,81.13,1010.08
27.5,77.68,996.47
12.92,92.92,1008.95
18.05,78.27,981.62
12.42,75.73,948.43
29.02,77.63,994.04
11.8,77.82,993.76
22.42,87.32,1006.48
8.3,73.0,1009.63
28.83,78.75,995.28
15.42,73.78,1007.38
26.67,84.92,1003.04
30.58,78.48,899.6
29.47,79.65,881.04
18.9,72.82,1009.49
19.12,72.85,1009.22
30.45,78.08,896.36
29.47,77.73,993.07
26.12,85.4,1003.81
12.3,76.7,968.15
11.8,76.0,970.95
27.54,79.69,998.69
24.65,84.58,997.45
15.47,79.87,1008.9
20.87,84.4,1001.35
13.11,80.3,1010.22
9.93,78.12,1001.98
16.45,77.43,988.59
22.87,87.98,1008.11
24.77,77.7,980.62
24.78,78.44,985.44
28.45,76.11,992.21
26.4,89.75,1001.33
24.03,78.38,983.23
22.69,88.15,1008.3
