Latitude,Longitude,PTrain_DT2
22.07,88.05,22.3
17.25,78.59,29.5
9.48,76.75,29.45
16.55,74.68,30.73
18.93,74.32,29.81
28.05,72.48,21.63
20.25,74.45,29.21
15.85,75.12,30.69
13.03,80.27,27.41
16.38,75.37,30.97
17.43,75.53,31.07
26.08,86.48,20.08
27.92,94.38,14.09
23.77,81.22,23.47
8.82,77.8,29.08
27.19,79.27,20.06
26.53,72.97,23.62
24.9,79.19,22.85
9.98,76.27,28.9
25.02,84.82,21.74
22.6,86.43,23.37
25.57,91.72,14.78
25.57,92.07,16.12
23.07,71.08,26.29
17.77,73.83,29.73
15.93,76.58,31.21
25.08,84.38,21.7
23.5,73.5,26.29
28.8,74.94,19.86
26.37,85.12,19.86
24.75,94.37,17.76
25.42,74.55,24.39
25.68,94.63,16.74
12.87,78.77,29.69
11.57,75.77,29.25
11.57,76.15,28.95
26.57,94.67,17.47
13.24,79.94,28.1
20.88,75.15,29.17
21.84,69.38,26.9
26.8,92.6,18.3
20.43,86.6,23.75
28.23,77.45,19.63
29.75,77.23,18.33
25.53,92.47,16.94
33.14,74.33,16.71
34.68,77.38,2.0
14.07,79.6,28.36
30.63,76.89,17.8
24.65,92.63,21.14
15.03,76.08,30.87
11.98,77.45,30.21
24.08,73.23,26.21
26.8,76.8,21.65
27.17,92.18,10.54
12.57,78.7,29.37
27.5,96.25,16.87
28.38,95.8,13.88
34.51,74.26,13.02
17.87,78.2,29.73
25.32,83.85,21.45
30.19,76.99,18.07
20.76,70.67,27.37
24.2,93.6,17.78
19.68,77.57,29.3
26.38,93.48,18.61
29.2,76.77,18.9
22.8,69.72,25.78
22.65,88.09,22.31
10.92,79.75,27.97
22.03,74.7,27.84
11.72,76.43,28.92
9.83,76.75,29.45
26.7,89.28,18.7
22.1,85.88,23.45
29.92,77.17,18.22
26.12,92.33,19.17
26.28,75.38,22.95
13.73,75.33,29.93
19.33,74.35,29.68
27.7,76.85,20.45
10.77,79.85,27.79
27.17,73.67,22.39
21.1,79.05,27.36
30.55,77.3,17.2
29.62,78.38,18.1
17.0,79.25,29.33
23.25,68.85,26.01
7.98,93.53,27.27
19.08,77.33,29.98
21.33,74.25,28.28
15.47,78.48,29.96
28.0,76.08,20.36
16.43,81.7,26.46
22.95,79.18,25.12
14.45,79.98,27.6
28.57,77.12,19.39
28.58,77.2,19.36
23.0,70.22,25.45
16.92,81.67,27.18
24.47,74.9,25.36
18.67,78.1,29.82
27.23,94.12,17.7
25.07,79.45,22.5
22.33,88.2,22.2
24.66,78.81,23.38
25.32,85.03,21.32
14.18,77.37,30.73
9.55,78.7,28.57
24.65,79.01,23.18
27.02,94.17,18.0
17.53,77.28,30.62
27.0,79.1,20.35
27.2,73.73,22.32
24.09,78.41,24.27
26.2,79.45,21.12
22.75,72.57,25.82
30.36,77.98,17.53
26.61,79.78,20.46
28.96,76.88,19.09
30.25,78.12,17.58
21.45,73.72,27.57
26.42,91.43,19.11
23.83,76.23,25.9
25.31,75.62,24.3
32.99,74.5,16.77
26.97,95.05,17.85
19.72,74.15,29.35
28.82,75.5,19.65
23.3,69.72,26.38
26.63,91.73,18.78
33.59,74.24,14.4
34.12,74.68,13.01
30.48,77.13,17.84
32.94,74.38,17.02
13.17,79.22,29.24
26.35,79.14,21.11
24.77,85.43,21.94
25.32,73.53,24.98
34.01,74.55,12.39
23.77,77.77,25.13
25.42,83.43,21.35
22.17,75.58,27.96
25.28,71.23,25.65
34.22,74.69,12.77
27.24,79.43,19.93
25.38,84.2,21.32
17.74,78.15,29.89
25.07,85.03,21.62
23.85,86.03,22.54
20.35,74.82,29.46
13.9,79.9,27.87
24.6,79.25,23.18
26.83,94.3,18.17
13.51,77.0,30.02
20.38,75.33,29.1
10.23,78.55,29.17
24.07,78.16,24.49
21.62,74.8,28.32
17.85,77.87,29.98
17.65,74.2,30.11
26.97,79.21,20.34
27.23,79.76,19.79
23.52,73.07,26.31
27.97,93.85,15.94
22.02,87.28,22.97
11.28,76.25,29.56
17.25,80.43,28.44
19.37,84.47,25.14
27.52,75.53,21.02
24.02,78.8,24.03
8.93,76.53,28.95
22.03,71.72,26.94
19.1,78.35,29.51
23.78,86.72,22.56
23.63,86.82,22.69
27.45,92.63,12.0
30.23,76.62,18.15
26.32,79.0,21.22
25.68,91.63,16.2
19.23,82.55,26.43
24.75,93.43,20.48
20.28,85.1,24.91
28.93,95.02,14.2
27.43,92.13,10.28
21.88,87.77,22.58
17.53,78.77,29.49
22.48,69.12,26.35
15.57,80.05,27.27
25.98,79.5,21.36
18.17,76.05,30.34
20.13,73.92,29.01
14.47,76.93,30.94
24.42,82.98,22.69
24.52,73.37,25.7
27.76,79.11,19.52
22.31,69.02,26.74
12.32,79.72,28.1
12.72,79.2,29.15
12.84,79.95,28.01
30.09,73.9,19.02
26.7,92.33,18.57
26.82,91.87,18.35
22.47,78.43,24.16
34.03,75.33,9.48
10.77,76.65,29.78
8.73,77.75,29.16
9.27,78.3,28.42
23.62,86.78,22.66
15.48,73.82,29.08
24.72,80.17,22.39
29.03,79.47,18.23
20.3,86.68,23.66
11.5,79.77,27.73
19.27,76.83,30.02
28.1,95.38,16.6
30.33,76.47,18.12
25.6,85.1,20.92
22.77,81.9,24.04
27.13,72.37,22.99
20.48,84.27,25.1
28.33,75.58,20.15
11.92,79.83,27.65
21.65,69.67,27.1
11.67,92.72,26.2
9.0,76.92,29.22
22.23,76.4,27.79
18.53,73.85,29.74
18.5,73.9,29.75
19.8,85.82,24.1
25.77,87.47,20.37
23.33,86.42,22.92
19.92,77.58,29.25
25.4,72.98,25.14
8.23,77.33,28.94
26.75,79.02,20.68
34.0,74.36,6.49
25.05,84.92,21.68
20.75,75.67,29.35
26.46,79.31,21.29
34.17,74.53,13.23
30.05,74.85,18.76
13.24,80.26,27.46
10.92,79.35,28.69
24.65,92.9,21.14
13.15,80.07,27.83
22.07,80.75,25.21
17.82,74.12,29.83
25.43,91.37,15.14
12.92,79.58,28.69
19.98,84.88,25.0
22.55,88.49,22.4
19.8,78.6,29.0
30.65,79.57,11.68
26.73,91.92,18.61
22.3,76.77,27.62
16.82,74.12,30.01
22.25,84.8,24.56
23.83,73.4,26.29
11.05,75.87,28.95
12.22,78.07,30.03
32.97,74.95,16.2
10.38,76.82,29.3
8.78,76.7,28.95
18.77,84.08,25.46
19.6,76.22,30.0
21.8,86.73,23.2
22.21,88.17,22.12
24.63,73.38,25.45
22.71,88.0,22.34
25.38,86.7,21.0
24.67,79.01,23.18
24.68,79.12,23.17
28.32,76.78,19.76
26.58,90.22,18.96
9.27,76.78,29.33
24.87,78.86,23.09
24.14,78.75,23.92
24.55,79.23,23.26
25.06,78.99,22.8
24.25,78.31,24.21
27.72,79.02,19.59
22.4,88.85,22.35
27.77,79.37,19.4
23.67,85.28,22.74
33.2,74.19,16.39
22.38,85.42,23.88
14.88,79.02,29.19
17.08,82.13,26.34
15.8,79.77,27.94
26.95,79.66,20.14
12.98,79.98,27.98
12.25,75.3,29.42
10.98,76.23,29.42
8.97,76.62,28.92
23.9,92.92,18.74
27.0,79.23,20.29
25.67,94.5,13.67
25.1,93.43,18.8
26.27,92.58,19.21
26.42,79.05,21.07
24.72,75.58,24.88
24.63,85.8,21.94
23.5,68.5,25.43
27.55,73.67,21.85
25.75,93.97,16.72
25.45,86.02,21.01
12.34,76.1,29.33
25.33,84.42,21.36
22.57,87.18,22.96
28.38,74.81,20.37
19.7,84.82,24.9
15.28,79.8,27.65
13.32,80.2,27.62
13.13,80.23,27.51
11.48,79.77,27.73
21.55,86.43,23.52
22.98,75.7,26.78
10.55,76.62,29.67
19.62,75.02,29.96
27.23,95.93,17.17
9.0,76.93,29.23
25.27,72.23,25.46
9.43,76.35,28.97
24.02,78.78,24.06
24.64,79.08,23.25
23.78,84.35,23.02
13.11,79.94,28.07
24.53,79.05,23.38
15.23,77.73,30.46
22.22,70.75,27.65
14.47,78.45,30.22
26.83,92.75,18.25
24.87,87.1,21.51
21.65,74.7,28.24
22.55,86.45,23.36
33.58,75.08,12.65
33.65,75.38,10.71
25.17,85.07,21.49
16.2,77.35,31.0
21.88,83.38,25.46
21.23,81.65,26.53
23.32,77.83,25.59
24.0,76.72,25.47
22.3,70.78,27.54
21.1,81.03,26.8
18.77,79.43,29.39
23.32,85.32,22.37
23.32,75.05,26.55
16.98,73.33,28.83
26.98,84.85,19.06
16.55,79.55,28.78
24.53,81.3,22.51
28.83,76.58,19.3
29.85,77.88,18.07
23.52,91.48,21.61
23.15,87.32,22.65
19.85,84.48,25.08
22.37,87.78,22.38
17.68,78.97,29.49
20.6,85.07,24.63
18.98,75.5,30.2
20.4,76.15,29.03
21.43,76.7,28.48
27.0,79.88,19.98
9.67,78.85,28.37
28.07,94.13,15.46
26.7,79.85,20.32
33.8,74.27,13.31
21.93,75.13,28.14
21.62,75.98,28.42
20.32,77.02,29.01
30.32,80.28,8.63
19.22,83.67,26.08
15.95,75.3,30.84
21.62,83.72,25.57
24.57,87.25,21.6
27.17,84.32,18.9
22.0,88.21,22.29
26.33,86.15,19.78
26.83,79.24,20.48
17.88,78.02,29.96
9.38,76.82,29.4
24.68,84.52,22.2
23.62,87.13,22.53
26.65,90.4,18.82
20.58,84.37,25.39
12.93,79.33,29.09
23.6,71.57,26.44
34.06,74.6,12.94
18.82,84.53,24.87
14.42,75.5,30.37
28.77,74.58,20.01
26.05,87.7,19.95
22.35,73.35,26.46
28.98,75.68,19.43
25.37,75.64,24.2
13.11,80.12,27.72
27.18,82.28,19.24
14.62,75.62,30.44
29.77,73.75,19.32
30.42,77.94,17.34
18.79,72.93,27.96
25.32,90.43,20.55
30.47,79.68,10.04
12.97,78.28,28.96
26.34,78.95,21.22
21.78,85.13,23.21
29.72,77.27,18.34
25.05,74.47,24.87
27.78,79.45,19.36
22.77,88.77,22.45
26.42,92.73,18.98
21.62,87.02,22.85
27.03,95.28,16.93
16.4,74.0,30.06
30.73,76.06,17.97
27.61,79.58,19.48
24.0,76.72,25.48
25.02,72.53,25.72
21.72,78.83,26.57
30.71,76.01,17.99
29.95,77.19,18.19
28.23,75.29,20.37
21.73,69.49,26.99
28.35,73.96,20.72
10.97,79.82,27.83
24.09,78.02,24.63
25.23,87.07,21.13
23.85,78.75,24.11
21.75,88.05,22.48
11.65,78.17,30.19
21.47,83.97,25.58
20.85,88.25,23.14
16.85,74.6,30.65
17.7,74.02,29.96
24.57,80.83,22.52
25.98,76.37,23.0
22.08,79.55,25.41
27.88,79.9,19.08
23.43,76.32,26.25
25.67,76.68,23.31
25.57,91.88,15.02
31.1,77.17,14.0
13.93,75.63,30.28
14.07,74.53,29.15
25.33,77.65,23.05
24.42,81.87,22.68
27.62,75.13,21.1
24.82,92.8,20.96
24.92,92.98,20.75
18.85,79.97,29.09
17.67,75.9,30.98
23.65,87.7,22.33
29.92,73.88,19.16
34.08,74.83,12.86
26.25,82.0,20.39
31.53,76.9,16.68
26.13,86.58,20.0
21.2,72.83,26.38
23.88,87.53,22.25
22.85,88.57,22.45
23.87,73.57,26.25
20.32,83.93,24.62
30.53,76.91,17.86
24.95,94.03,18.51
26.55,85.87,19.51
27.63,77.48,20.3
22.29,88.14,22.16
27.8,78.85,19.58
25.25,87.65,21.02
27.77,95.6,16.94
25.3,84.08,21.44
22.37,92.83,22.1
21.62,72.9,25.99
33.83,74.11,13.89
25.97,75.74,23.28
18.28,76.88,30.3
27.62,91.72,11.55
33.7,74.09,14.41
21.78,80.83,25.45
32.99,75.0,15.82
25.85,85.78,20.51
23.02,68.98,25.98
20.95,79.97,27.41
30.19,77.0,18.07
17.43,75.2,30.9
21.03,76.67,28.9
22.96,88.09,22.38
15.17,78.3,30.26
21.95,79.3,25.7
22.3,71.2,28.11
34.04,74.8,13.04
21.58,83.82,25.55
20.05,85.08,24.85
28.5,79.1,18.81
22.37,70.62,27.05
26.0,72.48,24.51
33.29,74.12,15.75
23.63,84.37,22.66
32.87,74.68,17.07
25.27,85.8,21.29
27.0,79.18,20.32
9.85,78.75,28.63
25.18,80.3,21.85
24.52,84.98,22.29
20.4,76.22,29.07
30.67,76.77,17.81
24.89,78.35,23.39
24.77,78.37,23.48
28.02,75.64,20.45
24.58,80.83,22.51
13.43,79.98,27.99
9.37,77.93,29.22
21.65,78.78,26.67
9.18,78.45,28.45
23.08,87.82,22.43
11.43,78.37,29.1
23.4,79.67,23.85
24.65,72.6,26.04
24.85,72.23,26.01
25.4,85.98,21.1
20.12,76.47,29.22
19.8,76.87,29.49
27.33,88.63,14.88
26.65,91.92,18.71
10.78,79.13,28.81
26.62,92.78,18.68
22.07,75.4,28.05
8.48,76.95,28.93
8.47,76.95,28.92
24.77,78.83,23.22
13.67,79.38,27.67
10.77,78.72,29.26
13.67,79.58,28.61
12.48,78.57,29.65
13.15,79.53,28.82
20.3,83.3,26.36
9.73,79.03,28.13
26.17,75.75,22.99
13.33,77.08,29.91
8.8,78.15,28.51
8.75,78.18,28.5
24.58,73.7,25.43
24.62,73.88,25.45
23.18,75.78,26.62
22.5,87.95,22.27
23.53,80.88,23.71
31.47,76.27,17.41
11.4,76.73,23.72
22.57,72.93,25.65
25.3,83.02,21.55
25.45,82.87,21.36
10.37,79.85,27.87
12.92,79.15,29.33
15.87,73.63,28.94
20.9,70.37,27.39
23.53,77.82,25.36
17.68,83.3,25.56
17.72,83.23,25.64
18.05,79.37,29.45
20.67,78.58,27.99
20.4,78.15,28.14
