Latitude,Longitude,PTrain_DT2
22.07,88.05,26.01
17.25,78.59,28.78
9.48,76.75,28.83
16.55,74.68,30.1
18.93,74.32,30.04
28.05,72.48,28.5
20.25,74.45,30.1
15.85,75.12,29.77
13.03,80.27,27.95
16.38,75.37,30.07
17.43,75.53,30.4
26.08,86.48,25.18
27.92,94.38,17.66
23.77,81.22,26.36
8.82,77.8,28.45
27.19,79.27,25.71
26.53,72.97,29.38
24.9,79.19,26.82
9.98,76.27,28.65
25.02,84.82,25.92
22.6,86.43,26.51
25.57,91.72,18.71
25.57,92.07,20.03
23.07,71.08,30.5
17.77,73.83,29.57
15.93,76.58,30.05
25.08,84.38,25.89
23.5,73.5,30.27
28.8,74.94,26.79
26.37,85.12,25.07
24.75,94.37,20.48
25.42,74.55,29.14
25.68,94.63,19.8
12.87,78.77,28.75
11.57,75.77,29.01
11.57,76.15,27.6
26.57,94.67,21.22
13.24,79.94,28.27
20.88,75.15,30.53
21.84,69.38,30.54
26.8,92.6,23.27
20.43,86.6,26.5
28.23,77.45,26.02
29.75,77.23,24.93
25.53,92.47,20.78
33.14,74.33,22.46
34.68,77.38,9.85
14.07,79.6,28.5
30.63,76.89,24.29
24.65,92.63,25.13
15.03,76.08,29.71
11.98,77.45,28.88
24.08,73.23,30.3
26.8,76.8,27.29
27.17,92.18,14.88
12.57,78.7,28.31
27.5,96.25,20.34
28.38,95.8,16.51
34.51,74.26,18.89
17.87,78.2,29.05
25.32,83.85,25.79
30.19,76.99,24.67
20.76,70.67,30.33
24.2,93.6,20.53
19.68,77.57,29.42
26.38,93.48,23.03
29.2,76.77,25.63
22.8,69.72,30.2
22.65,88.09,26.1
10.92,79.75,28.04
22.03,74.7,30.37
11.72,76.43,27.46
9.83,76.75,28.57
26.7,89.28,23.99
22.1,85.88,25.87
29.92,77.17,24.82
26.12,92.33,23.85
26.28,75.38,28.32
13.73,75.33,28.92
19.33,74.35,30.14
27.7,76.85,26.63
10.77,79.85,27.91
27.17,73.67,28.52
21.1,79.05,28.45
30.55,77.3,22.91
29.62,78.38,24.36
17.0,79.25,29.06
23.25,68.85,30.61
7.98,93.53,26.78
19.08,77.33,29.81
21.33,74.25,30.46
15.47,78.48,29.34
28.0,76.08,26.72
16.43,81.7,27.7
22.95,79.18,27.56
14.45,79.98,28.18
28.57,77.12,25.9
28.58,77.2,25.86
23.0,70.22,30.02
16.92,81.67,28.06
24.47,74.9,29.32
18.67,78.1,29.44
27.23,94.12,22.42
25.07,79.45,26.68
22.33,88.2,26.0
24.66,78.81,27.13
25.32,85.03,25.77
14.18,77.37,29.32
9.55,78.7,28.23
24.65,79.01,26.85
27.02,94.17,22.63
17.53,77.28,29.78
27.0,79.1,25.93
27.2,73.73,28.46
24.09,78.41,27.48
26.2,79.45,26.2
22.75,72.57,29.93
30.36,77.98,23.39
26.61,79.78,25.77
28.96,76.88,25.77
30.25,78.12,23.45
21.45,73.72,30.24
26.42,91.43,24.24
23.83,76.23,29.16
25.31,75.62,28.95
32.99,74.5,22.56
26.97,95.05,22.01
19.72,74.15,29.97
28.82,75.5,26.53
23.3,69.72,30.76
26.63,91.73,23.96
33.59,74.24,20.18
34.12,74.68,18.67
30.48,77.13,24.3
32.94,74.38,23.01
13.17,79.22,28.57
26.35,79.14,26.31
24.77,85.43,26.01
25.32,73.53,29.81
34.01,74.55,18.57
23.77,77.77,28.11
25.42,83.43,25.75
22.17,75.58,30.24
25.28,71.23,30.83
34.22,74.69,18.43
27.24,79.43,25.58
25.38,84.2,25.72
17.74,78.15,29.18
25.07,85.03,25.85
23.85,86.03,25.91
20.35,74.82,30.42
13.9,79.9,28.24
24.6,79.25,26.93
26.83,94.3,22.62
13.51,77.0,28.55
20.38,75.33,29.72
10.23,78.55,28.52
24.07,78.16,27.7
21.62,74.8,30.33
17.85,77.87,29.26
17.65,74.2,29.8
26.97,79.21,25.89
27.23,79.76,25.4
23.52,73.07,30.36
27.97,93.85,20.38
22.02,87.28,26.33
11.28,76.25,29.15
17.25,80.43,28.7
19.37,84.47,27.03
27.52,75.53,27.04
24.02,78.8,27.16
8.93,76.53,28.49
22.03,71.72,30.39
19.1,78.35,29.34
23.78,86.72,26.24
23.63,86.82,26.41
27.45,92.63,16.14
30.23,76.62,24.86
26.32,79.0,26.4
25.68,91.63,20.24
19.23,82.55,26.84
24.75,93.43,23.96
20.28,85.1,26.8
28.93,95.02,17.38
27.43,92.13,14.68
21.88,87.77,26.11
17.53,78.77,28.86
22.48,69.12,30.47
15.57,80.05,28.15
25.98,79.5,26.29
18.17,76.05,29.71
20.13,73.92,30.0
14.47,76.93,29.6
24.42,82.98,26.2
24.52,73.37,29.9
27.76,79.11,25.44
22.31,69.02,30.66
12.32,79.72,28.18
12.72,79.2,28.59
12.84,79.95,28.17
30.09,73.9,26.27
26.7,92.33,23.63
26.82,91.87,23.51
22.47,78.43,25.73
34.03,75.33,16.41
10.77,76.65,29.14
8.73,77.75,28.47
9.27,78.3,28.13
23.62,86.78,26.3
15.48,73.82,29.68
24.72,80.17,26.2
29.03,79.47,24.21
20.3,86.68,26.43
11.5,79.77,27.98
19.27,76.83,29.9
28.1,95.38,20.9
30.33,76.47,24.84
25.6,85.1,25.58
22.77,81.9,25.94
27.13,72.37,29.22
20.48,84.27,26.36
28.33,75.58,26.74
11.92,79.83,27.98
21.65,69.67,30.57
11.67,92.72,26.37
9.0,76.92,28.61
22.23,76.4,29.77
18.53,73.85,30.03
18.5,73.9,29.97
19.8,85.82,26.63
25.77,87.47,25.3
23.33,86.42,26.13
19.92,77.58,29.53
25.4,72.98,30.15
8.23,77.33,28.3
26.75,79.02,26.15
34.0,74.36,15.03
25.05,84.92,25.9
20.75,75.67,30.39
26.46,79.31,27.51
34.17,74.53,19.15
30.05,74.85,25.89
13.24,80.26,27.97
10.92,79.35,28.42
24.65,92.9,25.01
13.15,80.07,28.12
22.07,80.75,26.67
17.82,74.12,29.48
25.43,91.37,19.05
12.92,79.58,28.45
19.98,84.88,26.91
22.55,88.49,26.08
19.8,78.6,29.26
30.65,79.57,17.56
26.73,91.92,23.79
22.3,76.77,29.62
16.82,74.12,29.4
22.25,84.8,26.88
23.83,73.4,30.24
11.05,75.87,28.87
12.22,78.07,28.76
32.97,74.95,21.61
10.38,76.82,28.11
8.78,76.7,28.44
18.77,84.08,27.19
19.6,76.22,30.11
21.8,86.73,26.44
22.21,88.17,25.94
24.63,73.38,29.65
22.71,88.0,26.14
25.38,86.7,25.68
24.67,79.01,26.89
24.68,79.12,26.96
28.32,76.78,26.24
26.58,90.22,24.29
9.27,76.78,28.76
24.87,78.86,27.01
24.14,78.75,27.14
24.55,79.23,26.96
25.06,78.99,26.93
24.25,78.31,27.58
27.72,79.02,25.52
22.4,88.85,26.0
27.77,79.37,25.29
23.67,85.28,25.83
33.2,74.19,22.06
22.38,85.42,26.36
14.88,79.02,28.9
17.08,82.13,27.62
15.8,79.77,28.44
26.95,79.66,25.63
12.98,79.98,28.2
12.25,75.3,29.21
10.98,76.23,29.02
8.97,76.62,28.47
23.9,92.92,21.62
27.0,79.23,25.86
25.67,94.5,16.7
25.1,93.43,22.24
26.27,92.58,24.03
26.42,79.05,26.32
24.72,75.58,28.92
24.63,85.8,25.9
23.5,68.5,30.38
27.55,73.67,28.2
25.75,93.97,20.13
25.45,86.02,25.67
12.34,76.1,27.91
25.33,84.42,25.74
22.57,87.18,26.38
28.38,74.81,27.1
19.7,84.82,26.97
15.28,79.8,28.29
13.32,80.2,28.07
13.13,80.23,27.99
11.48,79.77,27.98
21.55,86.43,26.46
22.98,75.7,29.38
10.55,76.62,28.98
19.62,75.02,30.37
27.23,95.93,20.77
9.0,76.93,28.58
25.27,72.23,30.51
9.43,76.35,28.59
24.02,78.78,27.19
24.64,79.08,27.02
23.78,84.35,26.05
13.11,79.94,28.23
24.53,79.05,27.02
15.23,77.73,29.26
22.22,70.75,30.96
14.47,78.45,29.42
26.83,92.75,23.19
24.87,87.1,25.88
21.65,74.7,30.4
22.55,86.45,26.47
33.58,75.08,18.57
33.65,75.38,17.46
25.17,85.07,25.79
16.2,77.35,29.89
21.88,83.38,27.17
21.23,81.65,27.58
23.32,77.83,28.17
24.0,76.72,28.77
22.3,70.78,30.92
21.1,81.03,27.74
18.77,79.43,29.26
23.32,85.32,25.1
23.32,75.05,29.65
16.98,73.33,29.86
26.98,84.85,24.61
16.55,79.55,28.9
24.53,81.3,26.07
28.83,76.58,26.0
29.85,77.88,24.46
23.52,91.48,25.58
23.15,87.32,26.34
19.85,84.48,26.5
22.37,87.78,26.13
17.68,78.97,28.96
20.6,85.07,26.18
18.98,75.5,30.07
20.4,76.15,29.52
21.43,76.7,29.77
27.0,79.88,25.47
9.67,78.85,28.14
28.07,94.13,19.6
26.7,79.85,25.67
33.8,74.27,19.66
21.93,75.13,30.34
21.62,75.98,29.94
20.32,77.02,29.44
30.32,80.28,13.91
19.22,83.67,27.25
15.95,75.3,29.91
21.62,83.72,27.24
24.57,87.25,25.67
27.17,84.32,24.51
22.0,88.21,25.97
26.33,86.15,25.02
26.83,79.24,25.96
17.88,78.02,29.27
9.38,76.82,28.64
24.68,84.52,26.08
23.62,87.13,26.28
26.65,90.4,24.16
20.58,84.37,26.88
12.93,79.33,28.59
23.6,71.57,30.73
34.06,74.6,18.75
18.82,84.53,26.9
14.42,75.5,29.35
28.77,74.58,26.96
26.05,87.7,25.01
22.35,73.35,29.75
28.98,75.68,26.34
25.37,75.64,28.91
13.11,80.12,28.09
27.18,82.28,24.73
14.62,75.62,29.35
29.77,73.75,26.59
30.42,77.94,23.04
18.79,72.93,29.87
25.32,90.43,25.21
30.47,79.68,15.78
12.97,78.28,27.56
26.34,78.95,26.41
21.78,85.13,24.93
29.72,77.27,24.94
25.05,74.47,29.34
27.78,79.45,25.23
22.77,88.77,26.1
26.42,92.73,23.83
21.62,87.02,26.26
27.03,95.28,20.55
16.4,74.0,29.58
30.73,76.06,24.69
27.61,79.58,25.27
24.0,76.72,28.79
25.02,72.53,30.49
21.72,78.83,28.18
30.71,76.01,24.74
29.95,77.19,24.79
28.23,75.29,26.96
21.73,69.49,30.55
28.35,73.96,27.56
10.97,79.82,27.97
24.09,78.02,27.89
25.23,87.07,25.72
23.85,78.75,27.03
21.75,88.05,26.03
11.65,78.17,29.08
21.47,83.97,27.3
20.85,88.25,26.13
16.85,74.6,30.09
17.7,74.02,29.75
24.57,80.83,26.15
25.98,76.37,28.06
22.08,79.55,27.03
27.88,79.9,24.87
23.43,76.32,29.11
25.67,76.68,28.12
25.57,91.88,18.93
31.1,77.17,20.05
13.93,75.63,29.2
14.07,74.53,29.45
25.33,77.65,27.27
24.42,81.87,26.11
27.62,75.13,27.26
24.82,92.8,24.95
24.92,92.98,24.67
18.85,79.97,29.08
17.67,75.9,30.3
23.65,87.7,26.2
29.92,73.88,26.41
34.08,74.83,18.55
26.25,82.0,25.36
31.53,76.9,22.29
26.13,86.58,25.14
21.2,72.83,29.66
23.88,87.53,26.17
22.85,88.57,26.13
23.87,73.57,30.23
20.32,83.93,25.55
30.53,76.91,24.36
24.95,94.03,21.56
26.55,85.87,24.89
27.63,77.48,26.42
22.29,88.14,25.98
27.8,78.85,25.54
25.25,87.65,25.65
27.77,95.6,21.1
25.3,84.08,25.78
22.37,92.83,24.55
21.62,72.9,29.56
33.83,74.11,20.03
25.97,75.74,28.4
18.28,76.88,29.69
27.62,91.72,15.91
33.7,74.09,20.42
21.78,80.83,26.69
32.99,75.0,21.19
25.85,85.78,25.42
23.02,68.98,30.46
20.95,79.97,28.33
30.19,77.0,24.67
17.43,75.2,30.3
21.03,76.67,29.92
22.96,88.09,26.17
15.17,78.3,29.53
21.95,79.3,27.26
22.3,71.2,31.14
34.04,74.8,18.71
21.58,83.82,27.23
20.05,85.08,26.82
28.5,79.1,24.92
22.37,70.62,30.7
26.0,72.48,30.03
33.29,74.12,21.41
23.63,84.37,25.44
32.87,74.68,23.1
25.27,85.8,25.81
27.0,79.18,25.89
9.85,78.75,28.28
25.18,80.3,26.22
24.52,84.98,26.08
20.4,76.22,29.55
30.67,76.77,24.32
24.89,78.35,27.33
24.77,78.37,27.27
28.02,75.64,26.8
24.58,80.83,26.15
13.43,79.98,28.24
9.37,77.93,28.59
21.65,78.78,28.24
9.18,78.45,28.12
23.08,87.82,26.22
11.43,78.37,27.83
23.4,79.67,26.55
24.65,72.6,30.55
24.85,72.23,30.66
25.4,85.98,25.75
20.12,76.47,29.51
19.8,76.87,29.62
27.33,88.63,19.5
26.65,91.92,23.86
10.78,79.13,28.42
26.62,92.78,23.6
22.07,75.4,30.29
8.48,76.95,28.26
8.47,76.95,28.36
24.77,78.83,27.04
13.67,79.38,26.59
10.77,78.72,28.67
13.67,79.58,28.49
12.48,78.57,28.59
13.15,79.53,28.55
20.3,83.3,27.51
9.73,79.03,28.01
26.17,75.75,28.28
13.33,77.08,28.43
8.8,78.15,28.13
8.75,78.18,28.11
24.58,73.7,29.59
24.62,73.88,29.67
23.18,75.78,29.38
22.5,87.95,26.09
23.53,80.88,26.37
31.47,76.27,23.65
11.4,76.73,21.85
22.57,72.93,29.7
25.3,83.02,25.84
25.45,82.87,25.75
10.37,79.85,27.91
12.92,79.15,28.66
15.87,73.63,29.75
20.9,70.37,30.41
23.53,77.82,28.12
17.68,83.3,27.15
17.72,83.23,27.32
18.05,79.37,29.12
20.67,78.58,28.85
20.4,78.15,28.77
