Latitude,Longitude,PTrain_RH2
19.83,83.73,61.64
12.46,80.1,75.17
24.53,75.65,36.33
16.75,77.78,52.19
10.08,78.75,74.71
13.93,78.27,60.05
27.69,79.65,53.67
16.1,78.3,57.77
16.03,79.95,67.58
28.23,95.0,81.91
11.15,75.97,72.94
26.75,94.83,77.78
29.54,77.49,49.68
9.23,76.87,74.65
33.5,74.83,60.58
21.43,74.43,45.53
12.71,76.95,60.33
8.77,78.1,77.27
11.73,75.88,65.49
24.38,84.53,57.67
25.85,85.6,61.94
30.4,77.95,49.08
12.48,76.87,61.24
8.37,77.0,76.96
34.1,74.65,49.99
17.67,82.23,64.77
34.11,74.52,48.67
18.93,77.48,45.14
9.8,76.8,69.17
17.83,73.92,49.65
23.72,85.5,57.84
23.8,81.35,49.02
12.92,74.82,70.37
26.62,89.83,68.73
24.65,79.15,45.9
29.98,78.7,49.51
24.22,84.67,56.52
23.97,87.17,63.46
17.97,78.86,51.62
27.83,79.47,53.3
16.13,76.58,50.9
9.75,76.57,74.21
11.98,75.95,64.51
24.71,79.22,46.0
24.82,85.25,60.28
16.17,76.88,50.88
32.89,74.74,54.72
24.59,79.18,45.94
34.51,76.27,58.39
23.8,80.8,48.4
26.42,87.43,65.61
13.32,77.14,56.92
24.37,87.42,63.63
23.8,86.28,61.33
12.42,92.93,84.4
26.75,80.88,55.0
30.93,75.87,49.83
30.9,75.8,49.52
25.75,93.18,75.89
34.03,74.68,49.81
25.55,76.22,38.68
34.42,74.23,48.72
30.38,77.81,50.66
24.5,87.13,62.87
24.58,78.88,44.54
21.7,84.67,58.82
23.27,92.47,68.89
25.2,93.3,71.79
13.7,75.67,60.32
25.58,93.77,74.16
26.77,84.98,61.38
27.23,94.12,80.89
25.18,86.08,62.49
28.33,73.2,34.86
24.37,87.2,63.36
21.85,87.22,67.25
24.17,88.27,66.72
30.72,76.25,49.94
17.44,78.54,52.54
22.22,70.23,42.08
24.11,78.98,42.58
25.47,92.8,72.47
25.5,93.12,75.53
27.75,95.92,85.19
27.03,79.39,51.34
21.72,71.38,42.55
18.03,75.33,47.09
21.08,83.4,59.01
26.35,75.57,36.47
25.3,93.43,72.14
32.8,79.18,63.74
27.32,95.9,82.96
26.03,90.17,70.77
21.55,71.35,43.89
17.18,78.71,53.98
16.17,76.52,50.95
34.0,74.92,50.24
20.2,83.7,57.9
23.4,69.88,39.48
22.32,87.05,65.87
22.83,85.12,58.18
17.98,76.33,45.45
26.87,79.11,50.18
12.02,77.25,61.71
25.2,94.47,76.94
25.68,92.8,74.22
20.78,77.67,43.6
24.7,79.02,45.05
22.88,69.82,42.74
23.83,87.82,65.74
32.52,74.76,53.58
26.28,94.25,74.93
24.55,92.6,74.32
24.87,86.52,61.93
29.97,77.04,49.54
28.07,75.62,38.51
9.92,78.12,72.28
9.83,78.08,72.6
17.93,73.67,50.28
16.75,78.0,52.82
21.08,71.78,49.46
27.23,79.05,50.39
26.75,92.35,75.4
22.0,80.7,47.02
25.03,88.13,66.4
20.55,74.53,43.41
21.17,81.73,52.86
32.27,77.17,51.11
22.58,80.37,47.03
22.82,69.27,42.52
12.5,76.83,61.19
12.92,74.88,69.03
12.95,74.83,69.9
16.18,81.13,70.35
27.5,77.68,45.89
12.92,92.92,84.08
18.05,78.27,49.62
12.42,75.73,62.92
29.02,77.63,48.84
11.8,77.82,64.63
22.42,87.32,66.23
8.3,73.0,74.56
28.83,78.75,52.37
15.42,73.78,64.04
26.67,84.92,61.02
30.58,78.48,50.59
29.47,79.65,54.17
18.9,72.82,55.87
19.12,72.85,55.22
30.45,78.08,50.12
29.47,77.73,50.26
26.12,85.4,61.56
12.3,76.7,61.98
11.8,76.0,65.47
27.54,79.69,53.6
24.65,84.58,57.93
15.47,79.87,69.48
20.87,84.4,62.37
13.11,80.3,74.53
9.93,78.12,72.21
16.45,77.43,52.63
22.87,87.98,66.95
24.77,77.7,39.74
24.78,78.44,42.7
28.45,76.11,42.05
26.4,89.75,69.37
24.03,78.38,42.06
22.69,88.15,67.42
21.02,73.15,50.02
25.03,87.32,64.35
19.47,82.58,57.03
26.72,92.9,77.17
10.2,76.72,72.71
26.13,85.63,62.08
28.42,73.37,35.35
24.85,83.78,57.31
24.05,78.89,43.31
21.55,74.7,43.14
17.53,78.59,52.05
26.02,79.34,49.62
15.68,75.63,53.67
27.87,79.44,53.25
12.75,79.67,72.03
13.04,80.23,74.36
16.53,75.58,50.98
19.62,74.57,44.61
27.57,79.74,53.77
30.77,79.48,63.49
17.93,78.8,51.22
25.65,75.59,36.49
17.55,73.98,49.66
19.32,74.33,45.32
23.1,80.23,46.78
26.43,92.03,75.12
17.52,75.47,48.83
18.23,73.28,57.14
20.83,78.25,45.21
