Latitude,Longitude,PTrain_RH2
19.9,86.12,76.83
29.87,78.72,42.99
20.27,85.18,73.14
21.42,79.27,49.7
17.07,78.49,57.91
25.4,79.5,50.97
12.85,74.9,75.13
28.93,74.89,35.02
23.1,71.4,49.75
23.43,85.32,62.37
12.42,78.38,66.29
11.83,75.67,74.56
23.48,70.47,48.71
22.42,71.87,54.06
25.13,75.58,37.06
24.54,75.71,39.03
25.7,81.35,56.34
17.28,76.22,52.95
21.78,85.97,68.99
21.32,77.61,47.05
10.92,76.43,74.05
10.47,79.73,78.3
20.23,83.28,66.1
18.15,73.0,66.16
27.05,79.39,51.23
26.65,79.99,54.26
27.23,79.25,50.7
23.1,74.87,44.54
28.37,76.9,40.26
29.82,78.53,42.45
19.72,76.27,48.36
33.77,74.35,40.57
30.66,76.84,45.46
26.18,92.73,80.34
23.32,91.32,79.71
25.05,75.0,36.6
26.49,79.19,50.7
9.18,76.55,77.98
10.98,78.23,70.27
34.45,74.29,38.86
24.75,78.25,44.31
24.03,79.2,47.58
17.75,77.9,53.93
27.08,79.82,53.52
15.85,77.27,56.65
22.84,88.42,75.77
24.98,78.27,44.41
23.6,74.62,43.79
23.35,77.07,42.6
16.62,73.9,61.54
23.63,85.0,61.49
22.6,81.47,52.29
18.75,73.55,56.43
26.99,79.64,52.61
24.82,78.76,46.16
33.53,77.5,57.01
24.37,82.95,57.43
25.05,84.05,61.57
25.07,83.95,61.21
16.55,73.62,67.72
29.89,78.66,42.74
24.86,78.86,46.37
29.12,75.52,37.22
25.5,75.85,38.63
23.97,93.22,78.4
23.37,93.12,79.47
29.98,78.62,43.72
24.97,85.1,64.17
22.53,88.32,76.24
26.52,85.97,65.36
26.25,76.33,38.24
28.04,75.65,33.89
25.65,94.03,83.22
33.23,74.63,38.23
20.18,85.62,74.25
28.12,74.76,31.98
25.35,75.53,38.08
18.12,73.0,64.96
21.18,71.65,58.19
25.53,86.55,67.71
26.82,70.7,27.34
21.51,77.52,44.96
22.52,79.03,47.09
21.43,78.97,50.47
13.18,80.04,76.17
27.69,79.67,53.44
17.97,78.72,56.06
16.97,78.35,57.89
34.29,74.23,38.48
34.17,74.27,39.08
15.2,76.22,59.06
19.83,83.73,67.96
12.46,80.1,78.11
24.53,75.65,39.09
16.75,77.78,56.55
10.08,78.75,75.79
13.93,78.27,62.93
27.69,79.65,53.32
16.1,78.3,61.73
16.03,79.95,72.47
28.23,95.0,85.89
11.15,75.97,76.2
26.75,94.83,82.94
29.54,77.49,45.29
9.23,76.87,76.12
33.5,74.83,54.2
21.43,74.43,52.63
12.71,76.95,62.82
8.77,78.1,78.8
11.73,75.88,69.54
24.38,84.53,61.92
25.85,85.6,65.12
30.4,77.95,43.88
12.48,76.87,63.78
8.37,77.0,78.78
34.1,74.65,41.12
17.67,82.23,70.67
34.11,74.52,38.7
18.93,77.48,50.07
9.8,76.8,71.25
17.83,73.92,57.3
23.72,85.5,63.44
23.8,81.35,52.62
12.92,74.82,75.34
26.62,89.83,72.67
24.65,79.15,47.98
29.98,78.7,45.22
24.22,84.67,61.03
23.97,87.17,70.03
17.97,78.86,56.56
27.83,79.47,52.6
16.13,76.58,55.15
9.75,76.57,76.09
11.98,75.95,68.45
24.71,79.22,48.0
24.82,85.25,64.46
16.17,76.88,54.94
32.89,74.74,48.9
24.59,79.18,48.11
34.51,76.27,51.24
23.8,80.8,51.95
26.42,87.43,68.87
13.32,77.14,59.97
24.37,87.42,69.82
23.8,86.28,67.41
12.42,92.93,85.85
26.75,80.88,56.18
30.93,75.87,43.58
30.9,75.8,43.2
25.75,93.18,82.05
34.03,74.68,40.81
25.55,76.22,39.26
34.42,74.23,38.49
30.38,77.81,45.82
24.5,87.13,68.75
24.58,78.88,46.52
21.7,84.67,64.94
23.27,92.47,77.07
25.2,93.3,78.32
13.7,75.67,64.61
25.58,93.77,80.22
26.77,84.98,62.97
27.23,94.12,85.7
25.18,86.08,66.87
28.33,73.2,29.62
24.37,87.2,69.46
21.85,87.22,75.42
24.17,88.27,73.41
30.72,76.25,44.0
17.44,78.54,57.34
22.22,70.23,52.38
24.11,78.98,45.23
25.47,92.8,78.8
25.5,93.12,81.96
27.75,95.92,90.59
27.03,79.39,51.19
21.72,71.38,51.57
18.03,75.33,52.75
21.08,83.4,64.69
26.35,75.57,35.57
25.3,93.43,78.49
32.8,79.18,60.13
27.32,95.9,88.43
26.03,90.17,75.94
21.55,71.35,53.23
17.18,78.71,58.81
16.17,76.52,55.2
34.0,74.92,41.58
20.2,83.7,64.43
23.4,69.88,49.41
22.32,87.05,73.59
22.83,85.12,64.29
17.98,76.33,50.65
26.87,79.11,49.9
12.02,77.25,63.97
25.2,94.47,83.55
25.68,92.8,80.4
20.78,77.67,48.18
24.7,79.02,46.97
22.88,69.82,53.88
23.83,87.82,72.77
32.52,74.76,47.43
26.28,94.25,80.33
24.55,92.6,81.73
24.87,86.52,66.97
29.97,77.04,44.48
28.07,75.62,34.1
9.92,78.12,72.64
9.83,78.08,73.05
17.93,73.67,58.06
16.75,78.0,57.31
21.08,71.78,59.94
27.23,79.05,49.66
26.75,92.35,80.16
22.0,80.7,51.92
25.03,88.13,71.96
20.55,74.53,50.39
21.17,81.73,57.91
32.27,77.17,43.86
22.58,80.37,51.48
22.82,69.27,53.85
12.5,76.83,63.79
12.92,74.88,73.96
12.95,74.83,74.87
16.18,81.13,75.72
27.5,77.68,43.62
12.92,92.92,85.91
18.05,78.27,54.47
12.42,75.73,67.19
29.02,77.63,44.93
11.8,77.82,65.23
22.42,87.32,74.12
8.3,73.0,77.92
28.83,78.75,49.95
15.42,73.78,71.14
26.67,84.92,62.71
30.58,78.48,45.15
29.47,79.65,51.02
18.9,72.82,65.3
19.12,72.85,64.69
30.45,78.08,44.52
29.47,77.73,46.17
26.12,85.4,64.25
12.3,76.7,64.78
11.8,76.0,69.17
27.54,79.69,53.43
24.65,84.58,61.9
15.47,79.87,74.25
20.87,84.4,68.62
13.11,80.3,77.9
9.93,78.12,72.57
16.45,77.43,56.54
22.87,87.98,75.05
24.77,77.7,41.15
24.78,78.44,44.23
28.45,76.11,37.45
26.4,89.75,73.71
24.03,78.38,44.47
22.69,88.15,75.7
21.02,73.15,59.57
