Latitude,Longitude,PTrain_RH2
24.03,79.2,24.64
17.75,77.9,19.11
27.08,79.82,36.61
15.85,77.27,19.12
22.84,88.42,55.34
24.98,78.27,24.8
23.6,74.62,20.26
23.35,77.07,19.33
16.62,73.9,42.53
23.63,85.0,32.65
22.6,81.47,27.04
18.75,73.55,35.85
26.99,79.64,35.75
24.82,78.76,25.56
33.53,77.5,70.12
24.37,82.95,30.87
25.05,84.05,34.46
25.07,83.95,34.34
16.55,73.62,56.53
29.89,78.66,38.84
24.86,78.86,25.87
29.12,75.52,34.7
25.5,75.85,20.72
23.97,93.22,50.08
23.37,93.12,51.22
29.98,78.62,40.46
24.97,85.1,35.84
22.53,88.32,59.39
26.52,85.97,41.25
26.25,76.33,23.73
28.04,75.65,28.48
25.65,94.03,62.78
33.23,74.63,46.46
20.18,85.62,57.83
28.12,74.76,27.32
25.35,75.53,19.64
18.12,73.0,55.22
21.18,71.65,46.87
25.53,86.55,39.4
26.82,70.7,15.78
21.51,77.52,21.15
22.52,79.03,22.38
21.43,78.97,19.24
13.18,80.04,62.27
27.69,79.67,38.88
17.97,78.72,22.16
16.97,78.35,24.82
34.29,74.23,50.23
34.17,74.27,49.38
15.2,76.22,26.48
19.83,83.73,42.2
12.46,80.1,68.4
24.53,75.65,18.19
16.75,77.78,21.33
10.08,78.75,55.88
13.93,78.27,29.08
27.69,79.65,38.82
16.1,78.3,28.87
16.03,79.95,56.25
28.23,95.0,67.54
11.15,75.97,63.7
26.75,94.83,61.59
29.54,77.49,41.4
9.23,76.87,57.6
33.5,74.83,61.94
21.43,74.43,29.77
12.71,76.95,29.49
8.77,78.1,65.41
11.73,75.88,50.52
24.38,84.53,33.33
25.85,85.6,38.69
30.4,77.95,42.96
12.48,76.87,32.07
8.37,77.0,65.59
34.1,74.65,53.78
17.67,82.23,52.18
34.11,74.52,50.97
18.93,77.48,15.26
9.8,76.8,49.34
17.83,73.92,35.19
23.72,85.5,34.13
23.8,81.35,27.51
12.92,74.82,66.55
26.62,89.83,47.2
24.65,79.15,26.06
29.98,78.7,41.84
24.22,84.67,32.82
23.97,87.17,41.31
17.97,78.86,22.79
27.83,79.47,38.94
16.13,76.58,19.92
9.75,76.57,58.82
11.98,75.95,47.51
24.71,79.22,26.26
24.82,85.25,35.73
16.17,76.88,18.12
32.89,74.74,60.28
24.59,79.18,25.97
34.51,76.27,63.98
23.8,80.8,26.71
26.42,87.43,43.14
13.32,77.14,24.9
24.37,87.42,40.55
23.8,86.28,37.9
12.42,92.93,79.28
26.75,80.88,37.07
30.93,75.87,46.53
30.9,75.8,46.14
25.75,93.18,53.23
34.03,74.68,52.6
25.55,76.22,21.62
34.42,74.23,52.5
30.38,77.81,44.81
24.5,87.13,39.35
24.58,78.88,25.21
21.7,84.67,34.5
23.27,92.47,50.61
25.2,93.3,51.38
13.7,75.67,39.57
25.58,93.77,57.93
26.77,84.98,41.06
27.23,94.12,61.51
25.18,86.08,38.03
28.33,73.2,26.34
24.37,87.2,40.1
21.85,87.22,59.83
24.17,88.27,44.63
30.72,76.25,45.78
17.44,78.54,23.76
22.22,70.23,38.86
24.11,78.98,24.6
25.47,92.8,50.58
25.5,93.12,52.65
27.75,95.92,69.06
27.03,79.39,35.11
21.72,71.38,34.36
18.03,75.33,23.12
21.08,83.4,33.22
26.35,75.57,22.02
25.3,93.43,53.53
32.8,79.18,74.35
27.32,95.9,67.0
26.03,90.17,47.25
21.55,71.35,37.32
17.18,78.71,26.3
16.17,76.52,20.05
34.0,74.92,53.49
20.2,83.7,35.97
23.4,69.88,35.23
22.32,87.05,52.22
22.83,85.12,34.52
17.98,76.33,18.35
26.87,79.11,33.76
12.02,77.25,31.69
25.2,94.47,62.1
25.68,92.8,51.7
20.78,77.67,17.21
24.7,79.02,25.82
22.88,69.82,43.52
23.83,87.82,45.28
32.52,74.76,57.27
26.28,94.25,58.45
24.55,92.6,52.84
24.87,86.52,37.84
29.97,77.04,42.72
28.07,75.62,28.67
9.92,78.12,44.95
9.83,78.08,46.35
17.93,73.67,32.75
16.75,78.0,23.03
21.08,71.78,50.54
27.23,79.05,34.95
26.75,92.35,53.92
22.0,80.7,23.77
25.03,88.13,42.22
20.55,74.53,25.42
21.17,81.73,24.97
32.27,77.17,45.8
22.58,80.37,23.66
22.82,69.27,44.22
12.5,76.83,32.35
12.92,74.88,63.24
12.95,74.83,65.45
16.18,81.13,66.66
27.5,77.68,32.28
12.92,92.92,79.74
18.05,78.27,19.79
12.42,75.73,44.85
29.02,77.63,39.05
11.8,77.82,26.52
22.42,87.32,53.69
8.3,73.0,65.35
28.83,78.75,41.34
15.42,73.78,62.96
26.67,84.92,40.55
30.58,78.48,41.11
29.47,79.65,42.16
18.9,72.82,57.24
19.12,72.85,56.14
30.45,78.08,40.48
29.47,77.73,41.65
26.12,85.4,39.17
12.3,76.7,35.41
11.8,76.0,48.71
27.54,79.69,38.29
24.65,84.58,33.88
15.47,79.87,61.42
20.87,84.4,40.76
13.11,80.3,68.96
9.93,78.12,44.73
16.45,77.43,19.37
22.87,87.98,54.86
24.77,77.7,22.74
24.78,78.44,24.6
28.45,76.11,32.16
26.4,89.75,46.79
24.03,78.38,22.89
22.69,88.15,57.44
21.02,73.15,46.74
25.03,87.32,40.2
19.47,82.58,33.47
26.72,92.9,55.6
10.2,76.72,53.83
26.13,85.63,39.52
28.42,73.37,27.17
24.85,83.78,33.46
24.05,78.89,24.06
21.55,74.7,25.39
17.53,78.59,23.61
26.02,79.34,31.15
15.68,75.63,28.79
27.87,79.44,39.02
12.75,79.67,55.1
13.04,80.23,67.71
16.53,75.58,25.16
19.62,74.57,25.62
27.57,79.74,38.53
30.77,79.48,57.18
17.93,78.8,22.75
25.65,75.59,20.38
17.55,73.98,33.67
19.32,74.33,27.81
23.1,80.23,24.42
26.43,92.03,52.41
17.52,75.47,23.56
18.23,73.28,55.26
20.83,78.25,17.37
22.83,85.03,33.81
30.71,76.84,46.25
