Latitude,Longitude,PTrain_WSD
17.25,78.59,6.54
9.48,76.75,9.82
16.55,74.68,7.71
18.93,74.32,8.17
28.05,72.48,6.82
20.25,74.45,8.09
15.85,75.12,7.43
13.03,80.27,10.31
16.38,75.37,7.12
17.43,75.53,6.93
26.08,86.48,5.25
27.92,94.38,5.18
23.77,81.22,6.36
8.82,77.8,10.18
27.19,79.27,5.96
26.53,72.97,7.13
24.9,79.19,6.45
9.98,76.27,10.56
25.02,84.82,5.47
22.6,86.43,7.34
25.57,91.72,6.39
25.57,92.07,5.72
23.07,71.08,11.92
17.77,73.83,8.71
15.93,76.58,6.66
25.08,84.38,5.53
23.5,73.5,9.56
28.8,74.94,5.93
26.37,85.12,5.53
24.75,94.37,5.18
25.42,74.55,7.08
25.68,94.63,5.13
12.87,78.77,7.4
11.57,75.77,9.84
11.57,76.15,7.93
26.57,94.67,4.7
13.24,79.94,9.39
20.88,75.15,7.52
21.84,69.38,13.5
26.8,92.6,4.64
20.43,86.6,10.08
28.23,77.45,5.8
29.75,77.23,4.88
25.53,92.47,5.33
33.14,74.33,2.8
34.68,77.38,4.04
14.07,79.6,9.02
30.63,76.89,4.28
24.65,92.63,5.49
15.03,76.08,6.97
11.98,77.45,7.1
24.08,73.23,8.79
26.8,76.8,6.26
27.17,92.18,7.15
12.57,78.7,7.36
27.5,96.25,5.49
28.38,95.8,5.04
34.51,74.26,1.61
17.87,78.2,6.52
25.32,83.85,5.7
30.19,76.99,4.61
20.76,70.67,12.82
24.2,93.6,5.69
19.68,77.57,6.88
26.38,93.48,4.56
29.2,76.77,5.38
22.8,69.72,13.82
22.65,88.09,9.16
10.92,79.75,10.32
22.03,74.7,8.4
11.72,76.43,7.49
9.83,76.75,9.15
26.7,89.28,4.81
22.1,85.88,7.04
29.92,77.17,4.78
26.12,92.33,4.61
26.28,75.38,6.56
13.73,75.33,8.01
19.33,74.35,8.19
27.7,76.85,6.0
10.77,79.85,10.56
27.17,73.67,6.71
21.1,79.05,6.86
30.55,77.3,3.02
29.62,78.38,4.65
17.0,79.25,7.0
23.25,68.85,13.68
7.98,93.53,12.79
19.08,77.33,6.78
21.33,74.25,8.94
15.47,78.48,7.13
28.0,76.08,5.94
16.43,81.7,10.18
22.95,79.18,6.83
14.45,79.98,9.8
28.57,77.12,5.61
28.58,77.2,5.62
23.0,70.22,13.74
16.92,81.67,8.99
24.47,74.9,7.34
18.67,78.1,6.55
27.23,94.12,5.05
25.07,79.45,6.47
22.33,88.2,9.95
24.66,78.81,6.46
25.32,85.03,5.45
14.18,77.37,6.78
9.55,78.7,10.29
24.65,79.01,6.46
27.02,94.17,5.03
17.53,77.28,6.7
27.0,79.1,6.07
27.2,73.73,6.69
24.09,78.41,6.51
26.2,79.45,6.3
22.75,72.57,11.88
30.36,77.98,3.52
26.61,79.78,6.15
28.96,76.88,5.53
30.25,78.12,3.6
21.45,73.72,10.17
26.42,91.43,4.82
23.83,76.23,6.74
25.31,75.62,6.73
32.99,74.5,2.83
26.97,95.05,5.19
19.72,74.15,8.35
28.82,75.5,5.84
23.3,69.72,12.66
26.63,91.73,4.78
33.59,74.24,1.62
34.12,74.68,1.7
30.48,77.13,4.33
32.94,74.38,3.24
13.17,79.22,7.81
26.35,79.14,6.29
24.77,85.43,5.38
25.32,73.53,7.53
34.01,74.55,1.63
23.77,77.77,6.49
25.42,83.43,5.83
22.17,75.58,7.32
25.28,71.23,8.88
34.22,74.69,1.74
27.24,79.43,5.92
25.38,84.2,5.61
17.74,78.15,6.5
25.07,85.03,5.42
23.85,86.03,5.62
20.35,74.82,7.71
13.9,79.9,9.59
24.6,79.25,6.51
26.83,94.3,4.95
13.51,77.0,6.92
20.38,75.33,7.28
10.23,78.55,9.07
24.07,78.16,6.49
21.62,74.8,8.08
17.85,77.87,6.6
17.65,74.2,8.2
26.97,79.21,6.08
27.23,79.76,5.89
23.52,73.07,9.86
27.97,93.85,4.72
22.02,87.28,9.15
11.28,76.25,9.4
17.25,80.43,7.6
19.37,84.47,9.29
27.52,75.53,6.1
24.02,78.8,6.58
8.93,76.53,10.79
22.03,71.72,11.81
19.1,78.35,6.55
23.78,86.72,6.18
23.63,86.82,6.5
27.45,92.63,6.38
30.23,76.62,4.71
26.32,79.0,6.29
25.68,91.63,5.66
19.23,82.55,6.73
24.75,93.43,4.78
20.28,85.1,8.28
28.93,95.02,4.6
27.43,92.13,7.02
21.88,87.77,10.02
17.53,78.77,6.48
22.48,69.12,13.82
15.57,80.05,9.95
25.98,79.5,6.35
18.17,76.05,6.89
20.13,73.92,8.77
14.47,76.93,6.73
24.42,82.98,5.78
24.52,73.37,8.21
27.76,79.11,5.76
22.31,69.02,13.57
12.32,79.72,9.66
12.72,79.2,8.15
12.84,79.95,9.59
30.09,73.9,5.43
26.7,92.33,4.71
26.82,91.87,4.66
22.47,78.43,7.63
34.03,75.33,2.14
10.77,76.65,9.03
8.73,77.75,10.1
9.27,78.3,10.75
23.62,86.78,6.41
15.48,73.82,10.54
24.72,80.17,6.48
29.03,79.47,4.81
20.3,86.68,10.35
11.5,79.77,10.45
19.27,76.83,6.7
28.1,95.38,5.6
30.33,76.47,4.66
25.6,85.1,5.44
22.77,81.9,6.2
27.13,72.37,7.12
20.48,84.27,6.95
28.33,75.58,5.9
11.92,79.83,10.4
21.65,69.67,13.21
11.67,92.72,11.08
9.0,76.92,10.23
22.23,76.4,6.71
18.53,73.85,8.82
18.5,73.9,8.71
19.8,85.82,10.37
25.77,87.47,5.18
23.33,86.42,6.18
19.92,77.58,6.81
25.4,72.98,7.71
8.23,77.33,10.83
26.75,79.02,6.19
34.0,74.36,1.86
25.05,84.92,5.45
20.75,75.67,7.01
26.46,79.31,6.46
34.17,74.53,1.56
30.05,74.85,5.26
13.24,80.26,10.17
10.92,79.35,9.49
24.65,92.9,5.32
13.15,80.07,9.72
22.07,80.75,6.59
17.82,74.12,8.23
25.43,91.37,6.39
12.92,79.58,8.7
19.98,84.88,8.68
22.55,88.49,9.03
19.8,78.6,6.64
30.65,79.57,2.04
26.73,91.92,4.76
22.3,76.77,6.59
16.82,74.12,8.24
22.25,84.8,6.12
23.83,73.4,9.02
11.05,75.87,10.36
12.22,78.07,7.08
32.97,74.95,2.4
10.38,76.82,8.28
8.78,76.7,10.77
18.77,84.08,9.49
19.6,76.22,6.72
21.8,86.73,9.21
22.21,88.17,10.31
24.63,73.38,8.12
22.71,88.0,9.01
25.38,86.7,5.32
24.67,79.01,6.46
24.68,79.12,6.48
28.32,76.78,5.78
26.58,90.22,4.86
9.27,76.78,10.09
24.87,78.86,6.43
24.14,78.75,6.55
24.55,79.23,6.52
25.06,78.99,6.43
24.25,78.31,6.47
27.72,79.02,5.79
22.4,88.85,9.31
27.77,79.37,5.72
23.67,85.28,5.57
33.2,74.19,2.38
22.38,85.42,6.43
14.88,79.02,7.9
17.08,82.13,9.88
15.8,79.77,9.05
26.95,79.66,6.02
12.98,79.98,9.61
12.25,75.3,9.72
10.98,76.23,9.59
8.97,76.62,10.78
23.9,92.92,5.94
27.0,79.23,6.06
25.67,94.5,6.67
25.1,93.43,4.78
26.27,92.58,4.75
26.42,79.05,6.27
24.72,75.58,6.88
24.63,85.8,5.36
23.5,68.5,14.36
27.55,73.67,6.57
25.75,93.97,5.09
25.45,86.02,5.33
12.34,76.1,7.45
25.33,84.42,5.56
22.57,87.18,8.14
28.38,74.81,6.06
19.7,84.82,9.31
15.28,79.8,9.6
13.32,80.2,9.98
13.13,80.23,10.14
11.48,79.77,10.46
21.55,86.43,8.93
22.98,75.7,7.19
10.55,76.62,9.11
19.62,75.02,7.41
27.23,95.93,5.35
9.0,76.93,10.15
25.27,72.23,8.2
9.43,76.35,10.63
24.02,78.78,6.57
24.64,79.08,6.49
23.78,84.35,5.46
13.11,79.94,9.44
24.53,79.05,6.5
15.23,77.73,6.63
22.22,70.75,11.48
14.47,78.45,7.14
26.83,92.75,4.65
24.87,87.1,5.49
21.65,74.7,8.29
22.55,86.45,7.41
33.58,75.08,1.68
33.65,75.38,1.84
25.17,85.07,5.43
16.2,77.35,6.56
21.88,83.38,5.75
21.23,81.65,5.94
23.32,77.83,6.55
24.0,76.72,6.56
22.3,70.78,11.52
21.1,81.03,6.08
18.77,79.43,6.24
23.32,85.32,5.83
23.32,75.05,7.71
16.98,73.33,10.91
26.98,84.85,5.63
16.55,79.55,7.83
24.53,81.3,6.35
28.83,76.58,5.62
29.85,77.88,4.61
23.52,91.48,7.97
23.15,87.32,7.56
19.85,84.48,8.05
22.37,87.78,9.64
17.68,78.97,6.45
20.6,85.07,7.39
18.98,75.5,7.04
20.4,76.15,6.9
21.43,76.7,6.61
27.0,79.88,5.97
9.67,78.85,10.5
28.07,94.13,4.74
26.7,79.85,6.1
33.8,74.27,1.5
21.93,75.13,7.74
21.62,75.98,6.9
20.32,77.02,6.77
30.32,80.28,2.13
19.22,83.67,7.89
15.95,75.3,7.26
21.62,83.72,5.91
24.57,87.25,5.55
27.17,84.32,5.75
22.0,88.21,10.3
26.33,86.15,5.31
26.83,79.24,6.13
17.88,78.02,6.53
9.38,76.82,9.64
24.68,84.52,5.46
23.62,87.13,6.67
26.65,90.4,4.82
20.58,84.37,7.03
12.93,79.33,8.18
23.6,71.57,10.55
34.06,74.6,1.66
18.82,84.53,10.22
14.42,75.5,7.61
28.77,74.58,5.99
26.05,87.7,5.12
22.35,73.35,11.05
28.98,75.68,5.75
25.37,75.64,6.71
13.11,80.12,9.91
27.18,82.28,5.99
14.62,75.62,7.41
29.77,73.75,5.67
30.42,77.94,3.21
18.79,72.93,11.68
25.32,90.43,5.31
30.47,79.68,2.06
12.97,78.28,6.91
26.34,78.95,6.28
21.78,85.13,6.49
29.72,77.27,4.91
25.05,74.47,7.28
27.78,79.45,5.69
22.77,88.77,8.41
26.42,92.73,4.74
21.62,87.02,10.12
27.03,95.28,4.93
16.4,74.0,8.61
30.73,76.06,4.49
27.61,79.58,5.75
24.0,76.72,6.56
25.02,72.53,8.15
21.72,78.83,7.11
30.71,76.01,4.51
29.95,77.19,4.76
28.23,75.29,6.01
21.73,69.49,13.41
28.35,73.96,6.31
10.97,79.82,10.47
24.09,78.02,6.46
25.23,87.07,5.35
23.85,78.75,6.65
21.75,88.05,10.34
11.65,78.17,7.44
21.47,83.97,6.1
20.85,88.25,10.24
16.85,74.6,7.77
17.7,74.02,8.46
24.57,80.83,6.43
25.98,76.37,6.43
22.08,79.55,7.12
27.88,79.9,5.51
23.43,76.32,6.76
25.67,76.68,6.43
25.57,91.88,6.26
31.1,77.17,2.17
13.93,75.63,7.61
14.07,74.53,10.25
25.33,77.65,6.33
24.42,81.87,6.14
27.62,75.13,6.17
24.82,92.8,5.25
24.92,92.98,5.02
18.85,79.97,6.22
17.67,75.9,6.77
23.65,87.7,6.91
29.92,73.88,5.53
34.08,74.83,1.7
26.25,82.0,6.17
31.53,76.9,2.52
26.13,86.58,5.25
21.2,72.83,12.42
23.88,87.53,6.49
22.85,88.57,8.3
23.87,73.57,8.86
20.32,83.93,6.83
30.53,76.91,4.32
24.95,94.03,4.83
26.55,85.87,5.4
27.63,77.48,6.03
22.29,88.14,10.11
27.8,78.85,5.74
25.25,87.65,5.34
27.77,95.6,5.65
25.3,84.08,5.63
22.37,92.83,7.01
21.62,72.9,12.56
33.83,74.11,1.53
25.97,75.74,6.55
18.28,76.88,6.85
27.62,91.72,6.47
33.7,74.09,1.59
21.78,80.83,6.53
32.99,75.0,2.1
25.85,85.78,5.36
23.02,68.98,13.93
20.95,79.97,6.4
30.19,77.0,4.61
17.43,75.2,7.16
21.03,76.67,6.6
22.96,88.09,8.38
15.17,78.3,7.03
21.95,79.3,7.17
22.3,71.2,10.53
34.04,74.8,1.69
21.58,83.82,5.95
20.05,85.08,8.76
28.5,79.1,5.35
22.37,70.62,12.12
26.0,72.48,7.63
33.29,74.12,1.94
23.63,84.37,5.55
32.87,74.68,3.54
25.27,85.8,5.37
27.0,79.18,6.06
9.85,78.75,10.04
25.18,80.3,6.53
24.52,84.98,5.4
20.4,76.22,6.86
30.67,76.77,4.28
24.89,78.35,6.4
24.77,78.37,6.41
28.02,75.64,5.93
24.58,80.83,6.44
13.43,79.98,9.51
9.37,77.93,9.71
21.65,78.78,7.12
9.18,78.45,10.7
23.08,87.82,8.07
11.43,78.37,7.32
23.4,79.67,6.93
24.65,72.6,8.45
24.85,72.23,8.37
25.4,85.98,5.37
20.12,76.47,6.84
19.8,76.87,6.76
27.33,88.63,5.47
26.65,91.92,4.75
10.78,79.13,9.32
26.62,92.78,4.73
22.07,75.4,7.47
8.48,76.95,10.7
8.47,76.95,10.87
24.77,78.83,6.44
13.67,79.38,7.33
10.77,78.72,8.87
13.67,79.58,8.67
12.48,78.57,7.36
13.15,79.53,8.54
20.3,83.3,6.57
9.73,79.03,10.74
26.17,75.75,6.52
13.33,77.08,6.94
8.8,78.15,10.9
8.75,78.18,10.93
24.58,73.7,8.01
24.62,73.88,7.87
23.18,75.78,7.1
22.5,87.95,9.57
23.53,80.88,6.49
31.47,76.27,3.67
11.4,76.73,6.59
22.57,72.93,12.11
25.3,83.02,5.93
25.45,82.87,5.98
10.37,79.85,10.61
12.92,79.15,7.85
15.87,73.63,10.77
20.9,70.37,12.92
23.53,77.82,6.52
17.68,83.3,10.23
17.72,83.23,10.25
18.05,79.37,6.37
20.67,78.58,6.97
20.4,78.15,7.21
